ID,CreatedTimestamp,CreatedBy,UpdatedTimestamp,UpdatedBy,SapOrderNumber,SSCC,Printer,Copies,Status,ErrorText,DangerousGoodsUNNumber,DangerousGoodsWeight,LabelTemplate
1,2022-09-03T09:29:47.3511691+00:00,Patrick Reuschel,,,3202058418,340313000104427053,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_90_40.nlbl
2,2022-09-03T09:34:13.0274804+00:00,85125888,,,3202058418,340313000104427053,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
3,2022-09-03T09:37:44.6690257+00:00,Bernd Schwing,,,3202058417,659031410522929565,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
4,2022-09-03T09:40:48.5738432+00:00,Bernd Schwing,,,3202058417,140313001112609048,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
5,2022-09-03T09:40:55.6998887+00:00,Patrick Reuschel,,,3202058419,340313000104464560,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
6,2022-09-03T09:41:04.4330721+00:00,Bernd Schwing,,,3202058417,140313001112609055,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
7,2022-09-03T09:41:13.1691437+00:00,Bernd Schwing,,,3202058417,140313001112609062,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
8,2022-09-03T09:43:24.6342541+00:00,Bernd Schwing,,,3202058417,340313001610000044,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
9,2022-09-03T09:46:08.2234489+00:00,Patrick Reuschel,,,3202058419,140313001112608898,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
10,2022-09-03T09:49:04.5781557+00:00,Bernd Schwing,,,3202058504,140313001112614509,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
11,2022-09-03T09:50:01.7946418+00:00,Bernd Schwing,,,3202058504,140313001112614493,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
12,2022-09-03T09:50:34.0405296+00:00,Patrick Reuschel,,,3202132245,140313001112609000,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
13,2022-09-03T09:51:37.3309851+00:00,Patrick Reuschel,,,3202132245,140313001112609017,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
14,2022-09-03T09:52:01.3860064+00:00,Patrick Reuschel,,,3202132245,140313001112609024,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
15,2022-09-03T09:52:16.1727960+00:00,Bernd Schwing,,,3202132253,140313001112614196,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
16,2022-09-03T10:25:49.4254328+00:00,Patrick Reuschel,,,3202132241,140313001112608928,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
17,2022-09-03T10:28:20.2120601+00:00,Patrick Reuschel,,,3202132246,140313001112614370,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
18,2022-09-03T10:31:35.0538469+00:00,Patrick Reuschel,,,3202132248,140313001112614066,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
19,2022-09-03T10:37:12.1577427+00:00,Michael Kolb,,,3202132251,140313001112614554,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
20,2022-09-03T10:37:14.7834189+00:00,Bernd Schwing,,,3202132249,140313001112614073,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
21,2022-09-03T10:38:56.1333709+00:00,Patrick Reuschel,,,3202132251,140313001112614561,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
22,2022-09-03T10:40:50.2075233+00:00,Michael Kolb,,,3202132254,340313000104427121,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
23,2022-09-05T05:09:19.6953324+00:00,Markus Schlereth,,,3202132252,140313001112614134,DEBY-P475,1,Failed,,,,../Labels/SuperDepot_148_210.nlbl
24,2022-09-05T05:10:10.9673018+00:00,Markus Schlereth,,,3202132252,140313001112614127,DEBY-P471,1,Failed,,,,../Labels/SuperDepot_148_210.nlbl
25,2022-09-05T05:10:26.5067963+00:00,Markus Schlereth,,,3202132252,140313001112614134,DEBY-P471,1,Failed,,,,../Labels/SuperDepot_148_210.nlbl
26,2022-09-05T05:11:34.1082651+00:00,Patrick Keiner,,,3202132252,140313001112614134,DEBY-P475,1,Failed,,,,../Labels/SuperDepot_148_210.nlbl
27,2022-09-05T05:12:03.2006680+00:00,Patrick Keiner,,,3202132252,140313001112614134,DEBY-P473,1,Failed,,,,../Labels/SuperDepot_148_210.nlbl
28,2022-09-05T05:14:02.2399115+00:00,Markus Schlereth,,,3202132252,140313001112614127,DEBY-P475,1,Failed,,,,../Labels/SuperDepot_148_210.nlbl
29,2022-09-05T05:16:26.8777136+00:00,Markus Schlereth,,,3202132252,140313001112614127,DEBY-P475,1,Failed,,,,../Labels/SuperDepot_148_210.nlbl
30,2022-09-05T05:46:20.2490482+00:00,Marcel Schittenhelm,,,3202132252,140313001112614110,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
31,2022-09-05T05:46:36.5255243+00:00,Marcel Schittenhelm,,,3202132252,140313001112614127,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
32,2022-09-05T05:46:46.0326688+00:00,Marcel Schittenhelm,,,3202132252,140313001112614134,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
33,2022-09-05T06:13:21.5954857+00:00,Markus Schlereth,,,3202132257,140313001112614240,DEBY-P475,1,Failed,"Beim Versuch, die Aktion ""Map XML to variables"" auszuführen, ist ein Fehler aufgetreten. Beim Versuch, einen Wert für die Variable ""ReceiverAddress"" festzulegen, ist ein Fehler aufgetreten. Inhalte von Element ""ReceiverAddress"" können nicht festgelegt werden, da sein Wert ungültig ist. Wert ""Leer"" ist nicht erlaubt.",,,../Labels/SuperDepot_148_210.nlbl
34,2022-09-05T06:37:03.8212256+00:00,Markus Schlereth,,,3202132257,140313001112614240,DEBY-P475,1,Failed,"Beim Versuch, die Aktion ""Map XML to variables"" auszuführen, ist ein Fehler aufgetreten. Beim Versuch, einen Wert für die Variable ""ReceiverAddress"" festzulegen, ist ein Fehler aufgetreten. Inhalte von Element ""ReceiverAddress"" können nicht festgelegt werden, da sein Wert ungültig ist. Wert ""Leer"" ist nicht erlaubt.",,,../Labels/SuperDepot_148_210.nlbl
35,2022-09-05T06:37:42.0475362+00:00,Markus Schlereth,,,3202132257,140313001112614240,DEBY-P475,1,Failed,"Beim Versuch, die Aktion ""Map XML to variables"" auszuführen, ist ein Fehler aufgetreten. Beim Versuch, einen Wert für die Variable ""ReceiverAddress"" festzulegen, ist ein Fehler aufgetreten. Inhalte von Element ""ReceiverAddress"" können nicht festgelegt werden, da sein Wert ungültig ist. Wert ""Leer"" ist nicht erlaubt.",,,../Labels/SuperDepot_148_210.nlbl
36,2022-09-05T06:48:10.2976038+00:00,Markus Schlereth,,,3202132257,140313001112614240,DEBY-P475,1,Failed,"Beim Versuch, die Aktion ""Etikett drucken"" auszuführen, ist ein Fehler aufgetreten. Fehler beim Drucken des Etiketts! Bei der Datenverarbeitung ist ein Fehler aufgetreten. Inhalte von Element ""ReceiverAddress"" können nicht festgelegt werden, da sein Wert ungültig ist. Wert ""Leer"" ist nicht erlaubt.",,,../Labels/SuperDepot_148_210.nlbl
37,2022-09-05T06:50:26.4690373+00:00,Markus Schlereth,,,3202132257,140313001112614240,DEBY-P475,1,Failed,"Beim Versuch, die Aktion ""Etikett drucken"" auszuführen, ist ein Fehler aufgetreten. Fehler beim Drucken des Etiketts! Bei der Datenverarbeitung ist ein Fehler aufgetreten. Inhalte von Element ""ReceiverAddress"" können nicht festgelegt werden, da sein Wert ungültig ist. Wert ""Leer"" ist nicht erlaubt.",,,../Labels/SuperDepot_148_210.nlbl
38,2022-09-05T07:01:12.7154769+00:00,Markus Schlereth,,,3202079856,340313001610000068,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
39,2022-09-05T07:09:56.1873697+00:00,Markus Schlereth,,,3202079856,340313001610000075,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
40,2022-09-05T07:11:46.7489217+00:00,Markus Schlereth,,,3202079856,340313001610000082,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
41,2022-09-05T07:16:10.3151310+00:00,Marcel Schittenhelm,,,3202132247,140313001112614479,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
42,2022-09-05T07:16:32.8846903+00:00,Marcel Schittenhelm,,,3202132247,140313001112614455,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
43,2022-09-05T07:17:31.0350270+00:00,Marcel Schittenhelm,,,3202132247,140313001112614462,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
44,2022-09-05T07:18:06.8102804+00:00,Marcel Schittenhelm,,,3202132247,140313001112614448,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
45,2022-09-05T07:18:28.7900325+00:00,Marcel Schittenhelm,,,3202132247,140313001112614431,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
46,2022-09-05T07:19:14.6246653+00:00,Marcel Schittenhelm,,,3202132247,140313001112614424,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
47,2022-09-05T07:19:54.8190702+00:00,Marcel Schittenhelm,,,3202132247,140313001112614417,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
48,2022-09-05T07:39:24.9645234+00:00,Marcel Schittenhelm,,,3202133013,140313001112614752,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
49,2022-09-05T07:39:33.4664193+00:00,Marcel Schittenhelm,,,3202133013,140313001112614769,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
50,2022-09-05T07:45:44.0998388+00:00,Markus Schlereth,,,3202132257,140313001112614240,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
51,2022-09-05T08:30:37.6962934+00:00,Bernd Schwing,,,3202133011,140313001112603381,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
52,2022-09-05T08:31:40.2554748+00:00,Bernd Schwing,,,3202133011,140313001112603374,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
53,2022-09-05T08:32:02.8147059+00:00,Bernd Schwing,,,3202133011,140313001112603367,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
54,2022-09-05T08:32:25.1120033+00:00,Bernd Schwing,,,3202133011,140313001112603350,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
55,2022-09-05T08:33:52.0023379+00:00,Bernd Schwing,,,3202133011,340313001610000129,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
56,2022-09-05T08:34:31.6432299+00:00,Bernd Schwing,,,3202133011,140313001112603343,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
57,2022-09-05T08:44:04.6598946+00:00,Patrick Keiner,,,3202132243,340313000110339135,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
58,2022-09-05T08:45:52.7151698+00:00,Patrick Keiner,,,3202132243,340313000110339395,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
59,2022-09-05T08:46:37.1368578+00:00,Patrick Keiner,,,3202132243,340313000104466533,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
60,2022-09-05T08:47:50.0927106+00:00,Patrick Keiner,,,3202132243,340313000104466540,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
61,2022-09-05T08:48:42.7055441+00:00,Patrick Keiner,,,3202132243,140313001112609253,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
62,2022-09-05T08:49:09.4929765+00:00,Patrick Keiner,,,3202132243,140313001112609260,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
63,2022-09-05T08:50:16.1819270+00:00,Patrick Keiner,,,3202132243,340313001610000143,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
64,2022-09-05T08:50:55.5043001+00:00,Patrick Keiner,,,3202132243,140313001112609277,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
65,2022-09-05T08:51:26.6399672+00:00,Patrick Keiner,,,3202132243,140313001112609284,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
66,2022-09-05T08:51:53.6607370+00:00,Patrick Keiner,,,3202132243,140313001112609291,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
67,2022-09-05T08:52:34.9775806+00:00,Patrick Keiner,,,3202132243,340313001610000150,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
68,2022-09-05T08:53:07.9957571+00:00,Patrick Keiner,,,3202132243,140313001112609307,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
69,2022-09-05T08:53:40.1113298+00:00,Patrick Keiner,,,3202132243,140313001112609314,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
70,2022-09-05T08:54:53.4943797+00:00,Patrick Keiner,,,3202132243,340313001610000167,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
71,2022-09-05T08:55:44.8181949+00:00,Patrick Keiner,,,3202132243,140313001112609321,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
72,2022-09-05T08:56:53.2951641+00:00,Patrick Keiner,,,3202132243,140313001112609338,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
73,2022-09-05T08:57:43.8082524+00:00,Patrick Keiner,,,3202132243,340313001610000174,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
74,2022-09-05T08:58:19.5205259+00:00,Patrick Keiner,,,3202132243,140313001112609345,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
75,2022-09-05T08:58:51.0693264+00:00,Patrick Keiner,,,3202132243,140313001112614011,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
76,2022-09-05T08:59:38.2749394+00:00,Patrick Keiner,,,3202132243,340313001610000181,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
77,2022-09-05T09:00:24.2333868+00:00,Patrick Keiner,,,3202132243,140313001112614028,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
78,2022-09-05T09:01:26.5465912+00:00,Patrick Keiner,,,3202132243,140313001112616411,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
79,2022-09-05T09:02:12.4802480+00:00,Patrick Keiner,,,3202132243,340313001610000198,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
80,2022-09-05T09:03:57.4541972+00:00,Patrick Keiner,,,3202132243,140313001112616466,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
81,2022-09-05T09:04:48.4266344+00:00,Patrick Keiner,,,3202132243,140313001112616916,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
82,2022-09-05T09:05:31.9897940+00:00,Patrick Keiner,,,3202132243,340313001610000204,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
83,2022-09-05T09:05:44.3421120+00:00,Markus Schlereth,,,3202079856,340313001610000211,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
84,2022-09-05T09:06:32.7864916+00:00,Patrick Keiner,,,3202132243,140313001112609215,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
85,2022-09-05T09:07:20.7048951+00:00,Patrick Keiner,,,3202132243,140313001112609222,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
86,2022-09-05T09:08:01.7004862+00:00,Patrick Keiner,,,3202132243,340313001610000228,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
87,2022-09-05T09:09:00.2879217+00:00,Patrick Keiner,,,3202132243,140313001112609239,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
88,2022-09-05T09:09:22.8673134+00:00,Patrick Keiner,,,3202132243,140313001112609246,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
89,2022-09-05T09:10:11.2966341+00:00,Patrick Keiner,,,3202132243,340313001610000235,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
90,2022-09-05T09:11:08.5869158+00:00,Patrick Keiner,,,3202132243,140313001112616428,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
91,2022-09-05T09:11:41.9781312+00:00,Patrick Reuschel,,,3202132240,140313001112609093,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
92,2022-09-05T09:11:47.5623754+00:00,Patrick Keiner,,,3202132243,140313001112616435,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
93,2022-09-05T09:12:22.0496127+00:00,Patrick Keiner,,,3202132243,340313001610000242,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
94,2022-09-05T09:12:42.0238586+00:00,Patrick Reuschel,,,3202132240,140313001112609109,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
95,2022-09-05T09:13:16.7754021+00:00,Patrick Keiner,,,3202132243,140313001112616442,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
96,2022-09-05T09:13:46.5090001+00:00,Patrick Keiner,,,3202132243,140313001112616459,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
97,2022-09-05T09:13:54.3471037+00:00,Patrick Reuschel,,,3202132240,140313001112609154,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
98,2022-09-05T09:14:35.9832403+00:00,Patrick Keiner,,,3202132243,340313001610000259,DEBY-P473,2,Printed,,,,../Labels/SuperDepot_148_210.nlbl
99,2022-09-05T09:15:10.3942950+00:00,Patrick Reuschel,,,3202132240,140313001112609147,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
100,2022-09-05T09:16:36.3178090+00:00,Patrick Reuschel,,,3202132240,140313001112609130,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
101,2022-09-05T09:17:53.1486841+00:00,Patrick Reuschel,,,3202132240,140313001112609123,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
102,2022-09-05T09:19:26.2879298+00:00,Patrick Reuschel,,,3202132240,140313001112609116,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
103,2022-09-05T10:04:24.1474459+00:00,Thair Abdulabbas,,,3202133012,340313000110334956,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
104,2022-09-05T10:05:56.6680883+00:00,Thair Abdulabbas,,,3202133012,340313000104459771,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
105,2022-09-05T10:07:00.7029998+00:00,Thair Abdulabbas,,,3202133012,340313000110335342,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
106,2022-09-05T10:08:21.9102037+00:00,Thair Abdulabbas,,,3202133012,140313001112616558,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
107,2022-09-05T10:08:59.2041394+00:00,Thair Abdulabbas,,,3202133012,140313001112616565,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
108,2022-09-05T10:09:33.8698535+00:00,Thair Abdulabbas,,,3202133012,140313001112616596,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
109,2022-09-05T10:09:43.9785354+00:00,Thair Abdulabbas,,,3202133012,140313001112616589,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
110,2022-09-05T10:09:52.0655524+00:00,Thair Abdulabbas,,,3202133012,140313001112616572,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
111,2022-09-05T10:11:50.8648349+00:00,Thair Abdulabbas,,,3202133012,340313001610000266,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
112,2022-09-05T10:12:44.4048065+00:00,Thair Abdulabbas,,,3202133012,140313001112616619,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
113,2022-09-05T10:12:52.7017194+00:00,Thair Abdulabbas,,,3202133012,140313001112616602,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
114,2022-09-05T10:13:46.2090797+00:00,Thair Abdulabbas,,,3202133012,340313001610000273,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
115,2022-09-05T10:25:28.0648880+00:00,Bernd Schwing,,,3202133016,140313001112616688,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
116,2022-09-05T10:26:30.6979147+00:00,Bernd Schwing,,,3202133016,140313001112616671,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
117,2022-09-05T10:34:15.5286616+00:00,Maximilian Kolb,,,3202133009,140313001112614998,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
118,2022-09-05T10:35:16.4114311+00:00,Maximilian Kolb,,,3202133009,140313001112615032,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
119,2022-09-05T10:35:43.4735364+00:00,Maximilian Kolb,,,3202133009,140313001112615025,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
120,2022-09-05T10:36:00.5696190+00:00,Maximilian Kolb,,,3202133009,140313001112615018,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
121,2022-09-05T10:36:16.7833119+00:00,Maximilian Kolb,,,3202133009,140313001112615001,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
122,2022-09-05T10:36:58.6117371+00:00,Maximilian Kolb,,,3202133009,340313001610000303,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
123,2022-09-05T10:37:25.0962890+00:00,Maximilian Kolb,,,3202133009,140313001112615070,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
124,2022-09-05T10:37:43.3018838+00:00,Maximilian Kolb,,,3202133009,140313001112615063,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
125,2022-09-05T10:37:51.0375135+00:00,Maximilian Kolb,,,3202133009,140313001112615056,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
126,2022-09-05T10:38:01.7697949+00:00,Maximilian Kolb,,,3202133009,140313001112615049,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
127,2022-09-05T10:39:14.9364692+00:00,Maximilian Kolb,,,3202133009,340313001610000310,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
128,2022-09-05T10:40:02.6661254+00:00,Maximilian Kolb,,,3202133009,140313001112615124,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
129,2022-09-05T10:40:16.1003393+00:00,Maximilian Kolb,,,3202133009,140313001112615117,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
130,2022-09-05T10:40:26.2071772+00:00,Maximilian Kolb,,,3202133009,140313001112615100,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
131,2022-09-05T10:40:34.7067899+00:00,Maximilian Kolb,,,3202133009,140313001112615087,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
132,2022-09-05T10:42:26.0468075+00:00,Maximilian Kolb,,,3202133009,340313001610000327,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
133,2022-09-05T10:43:12.3632427+00:00,Maximilian Kolb,,,3202133009,140313001112615247,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
134,2022-09-05T10:43:22.4019306+00:00,Maximilian Kolb,,,3202133009,140313001112615230,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
135,2022-09-05T10:43:32.6482605+00:00,Maximilian Kolb,,,3202133009,140313001112615148,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
136,2022-09-05T10:43:43.1012017+00:00,Maximilian Kolb,,,3202133009,140313001112615131,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
137,2022-09-05T10:45:12.0407912+00:00,Maximilian Kolb,,,3202133009,340313001610000334,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
138,2022-09-05T10:46:36.0040990+00:00,Maximilian Kolb,,,3202133009,140313001112615278,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
139,2022-09-05T10:46:44.1174979+00:00,Maximilian Kolb,,,3202133009,140313001112615261,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
140,2022-09-05T10:46:52.7865009+00:00,Maximilian Kolb,,,3202133009,140313001112615254,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
141,2022-09-05T10:49:50.5817958+00:00,Maximilian Kolb,,,3202133009,340313001610000341,DEBY-P473,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
142,2022-09-05T10:55:26.3391696+00:00,Alexander Bretter,,,3202132244,140313001112614318,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
143,2022-09-05T10:55:46.7892626+00:00,Alexander Bretter,,,3202132244,140313001112614301,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
144,2022-09-05T10:56:13.5182059+00:00,Alexander Bretter,,,3202132244,140313001112614295,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
145,2022-09-05T11:05:43.0894755+00:00,Patrick Reuschel,,,3202133014,340313000110342500,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
146,2022-09-05T11:07:49.5221310+00:00,Patrick Reuschel,,,3202133014,140313001112615155,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
147,2022-09-05T11:07:49.5862279+00:00,Marcel Schittenhelm,,,3202133008,140313001112614790,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
148,2022-09-05T11:08:57.1043144+00:00,Patrick Reuschel,,,3202133014,140313001112615162,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
149,2022-09-05T11:09:00.1991592+00:00,Marcel Schittenhelm,,,3202133008,140313001112614837,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
150,2022-09-05T11:09:08.5293389+00:00,Marcel Schittenhelm,,,3202133008,140313001112614820,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
151,2022-09-05T11:09:20.4921243+00:00,Marcel Schittenhelm,,,3202133008,140313001112614813,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
152,2022-09-05T11:09:31.1990623+00:00,Marcel Schittenhelm,,,3202133008,140313001112614806,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
153,2022-09-05T11:09:53.3755286+00:00,Patrick Reuschel,,,3202133014,140313001112615179,DEBY-P475,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
154,2022-09-05T11:11:20.2520162+00:00,Marcel Schittenhelm,,,3202133008,340313001610000358,DEBY-P471,1,Printed,,,,../Labels/SuperDepot_148_210.nlbl
