Deliv. date(From/to),Name of the ship-to party,Sold-To Party,Delivery,Name,K&N Transportklasse,Zentrale Lieferstelle,Actual delivery qty,Gesamtgewicht Order,Kosten Picking Bayreuth,K&N_Kosten,TransportkostenLastMile_Fix_Kg_Preis,Paletten,Cases,Outers,Packs,Free of charge,Transportkosten
2024-02-28,Lekkerland SE,50033745,3202744610,Lekkerland SE,80.0,CDC Nürnberg,0.48,16.848,36.96,13.4752,2.8877471999999997,0,0,48,0,False,36.65
2024-02-28,Lekkerland SE,50034247,3202743894,Lekkerland SE,40.0,CDC Hanover,2.56,89.856,197.12,60.358399999999996,15.4013184,0,0,256,0,False,34.72
2024-02-28,Lekkerland SE,50034247,3202744767,Lekkerland SE,40.0,CDC Hanover,5.24,145.77,40.64,23.529600000000002,24.984978,0,32,0,0,False,55.95
2024-02-28,Lekkerland SE,50034446,3202744765,Lekkerland SE,200.0,CDC Nürnberg,2.16,35.28,15.24,10.4836,6.046992,0,12,0,0,False,61.73
2024-02-28,Lekkerland SE,50034469,3202743896,Lekkerland SE,125.0,CDC Nürnberg,0.96,33.696,73.92,24.294399999999996,5.7754943999999995,0,0,96,0,False,52.09
2024-02-28,Lekkerland SE,50034493,3202743897,Lekkerland SE,,CDC Hanover,1.92,67.392,147.84,45.93279999999999,11.550988799999999,0,0,192,0,False,
2024-02-28,Lekkerland SE,50034754,3202743899,Lekkerland SE,30.0,CDC Hanover,3.52,123.55199999999999,271.04,81.99680000000001,21.176812799999997,0,0,352,0,False,54.02
2024-02-28,Lekkerland SE,50034799,3202743895,Lekkerland SE,10.0,CDC Hanover,2.24,78.624,172.48000000000002,53.145599999999995,13.476153599999998,0,0,224,0,False,32.79
2024-02-28,Lekkerland SE,50034799,3202744764,Lekkerland SE,10.0,CDC Hanover,5.0,170.37,39.37,22.8773,29.201418000000004,0,31,0,0,False,48.23
2024-02-28,Lekkerland SE,50034809,3202667918,Lekkerland SE,50.0,CDC Hanover,0.98,76.21600000000001,12.7,9.179,13.0634224,0,10,0,0,False,38.58
2024-02-28,Lekkerland SE,50034809,3202743898,Lekkerland SE,50.0,CDC Hanover,0.64,22.464,49.28,17.081599999999998,3.8503296,0,0,64,0,False,30.86
2024-02-28,Lekkerland SE,50034809,3202744771,Lekkerland SE,50.0,CDC Hanover,7.8,202.87,50.8,28.748,34.771918,0,40,0,0,False,61.73
2024-02-28,Lekkerland SE,50035002,3202744763,Lekkerland SE,70.0,CDC Nürnberg,3.54,83.02000000000001,22.86,14.3974,14.229628000000002,0,18,0,0,False,46.3
2024-02-28,Metro C&C Markt GmbH,50034281,3202744761,Metro C&C Markt GmbH,50.0,Nein,0.01,0.426,0.77,2.8814,0.0730164,0,0,1,0,False,27.0
2024-02-28,Noris Tabak & Convenience GmbH &Co.,52381017,3202744757,Noris Tabak & Convenience GmbH,175.0,Nein,0.34,9.526,26.18,10.319600000000001,1.6327563999999999,0,0,34,0,False,48.23
2024-02-28,Norma Logistikzentrum Ostsee,52553904,3202667915,Norma Logistikzentrum Ostsee,200.0,Nein,0.2,9.125,1.27,3.3083,1.564025,0,1,0,0,False,48.23
2024-02-28,Ostermeier GmbH & Co. KG,50034157,3202667917,Ostermeier,70.0,Tabacos_AWB Tabakwaren,0.56,15.004999999999999,3.81,4.6129,2.571857,0,3,0,0,False,34.72
2024-02-28,Stefan Proskurnin,50034787,3202647387,Stefan Proskurnin,100.0,Nein,0.12,4.028,10.01,5.5862,0.6903992,0,0,13,0,False,38.58
2024-02-28,Tabacon Tabakwaren,50033751,3202744760,Tabacon Tabakwaren GmbH & Co. KG NL Berlin,20.0,Nein,1.23,25.96,8.89,7.222099999999999,4.449544,0,7,0,0,False,27.0
2024-02-28,Tabacon Tabakwaren,50033910,3202667919,Tabacon Tabakwaren GmbH & Co. KG,,Nein,1.3699999999999999,46.120000000000005,15.32,8.823799999999999,7.904968000000001,0,6,10,0,False,
2024-02-28,Tabakwaren Union GmbH&CO.KG,50034705,3202744758,Tabakwaren Union GmbH&CO.KG,125.0,Nein,0.56,15.004999999999999,3.81,4.6129,2.571857,0,3,0,0,False,44.37
2024-02-28,Tobacco Candy World,50034909,3202744751,Tobacco Candy World Handels GmbH,125.0,Tabacos_AWB Tabakwaren,0.25,8.311,20.79,8.7418,1.4245054,0,0,27,0,False,42.44
2024-02-28,Transgourmet DE GmbH & Co. OHG,50034319,3202744759,Transgourmet DE,70.0,Nein,0.05,0.715,3.85,3.7830000000000004,0.12255099999999998,0,0,5,0,False,32.79
2024-02-28,Transgourmet DE GmbH & Co. OHG,50035419,3202744772,Transgourmet DE,200.0,Nein,0.05,1.755,3.85,3.783,0.300807,0,0,5,0,False,48.23
2024-02-28,Uwe Kaiser GmbH,50034536,3202744750,Uwe Kaiser GmbH,40.0,Tabacos_AWB Tabakwaren,0.92,27.613999999999997,72.38,23.843600000000002,4.7330396,0,0,94,0,False,27.0
2024-02-28,Wagro Tabakw.Ph.Wagner Nf.,50034030,3202667914,Wagro Tabakw.Ph.Wagner Nf.,30.0,Nein,0.32999999999999996,18.022,11.510000000000002,6.8669,3.0889708000000002,0,3,10,0,False,27.0
2024-02-28,Wagro Tabakw.Ph.Wagner Nf.,50034030,3202744770,Wagro Tabakw.Ph.Wagner Nf.,30.0,Nein,3.83,129.89700000000002,30.560000000000002,16.6514,22.2643458,0,18,10,0,False,54.02
2024-02-28,Wilfried Ebeling,50034024,3202744762,Wilfried Ebeling,50.0,Tabacos_AWB Tabakwaren,0.06,2.556,4.62,4.0084,0.4380984,0,0,6,0,False,27.0
2024-02-28,Zigaretten Glasschroeder,50034483,3202744753,Zigaretten Glasschroeder,125.0,Tabacos_AWB Tabakwaren,0.7100000000000001,24.393,62.370000000000005,20.9134,4.1809601999999995,0,0,81,0,False,48.23
2024-02-29,BAT Germany GmbH,53602342,3202746217,Unbekannt,,Nein,3.4299999999999997,127.78399999999999,254.56,78.2948,21.902177599999998,0,4,324,0,True,
2024-02-29,Bernhard Hagemann GmbH & Co,50033960,3202746183,Bernhard Hagemann GmbH & Co,150.0,Nein,2.94,108.273,148.8,47.6165,18.5579922,0,5,185,0,False,111.89
2024-02-29,Dein Tabako Yilmaz GmbH,53602342,3202704526,Unbekannt,,Nein,1.25,27.913999999999998,55.36,20.5446,4.7844596,0,6,62,0,True,
2024-02-29,Dein Tabako Yilmaz GmbH,53602342,3202704527,Unbekannt,,Nein,1.7,52.446999999999996,91.59,30.3085,8.9894158,0,3,114,0,True,
2024-02-29,Dietz GmbH,50034284,3202746194,Dietz GmbH,90.0,Tabacos_AWB Tabakwaren,1.92,71.87,10.16,7.8744,12.318518000000001,0,8,0,0,False,54.02
2024-02-29,EDEKA Handelsgesellscha,50594103,3202746214,EDEKA Handelsgesellscha,125.0,Nein,0.44,18.085,2.54,3.9606000000000003,3.099769,0,2,0,0,False,44.37
2024-02-29,EHG Lager Vallhun,50034306,3202746187,EHG Lager Vallhun,90.0,Nein,4.41,173.53000000000003,25.4,15.702,29.743042000000003,0,20,0,0,False,86.82
2024-02-29,Edeka Foodservice Stiftung & Co. KG,50033956,3202746215,EDEKA Foodservice,125.0,Nein,0.56,21.531,43.120000000000005,15.2784,3.6904133999999997,0,0,56,0,False,48.23
2024-02-29,Edeka Minden-Hannover Logistik GmbH,50034989,3202746199,EDEKA Minden-Hannover,125.0,Nein,3.5999999999999996,136.3,19.049999999999997,12.4405,23.36182,0,15,0,0,False,102.24
2024-02-29,Ermuri Genuss Company e.G.,50034452,3202746191,Ermuri Genuss Company e.G.,30.0,Nein,3.94,162.262,59.58,30.195999999999998,27.8117068,0,36,18,0,False,54.02
2024-02-29,Großhandel Jakobs GmbH,50035462,3202746212,Großhandel Jakobs GmbH,90.0,Tabacos_AWB Tabakwaren,0.15,3.713,11.55,6.037,0.6364082,0,0,15,0,False,36.65
2024-02-29,Hall Tabakwaren KG,50035108,3202746216,Hall Tabakwaren KG,200.0,HALL_Hilden,0.07,1.2530000000000001,5.390000000000001,4.2338000000000005,0.2147642,0,0,7,0,False,48.23
2024-02-29,Hall Tabakwaren e.K.,50034410,3202746190,Hall Tabakwaren e.K.,100.0,HALL_Hilden,0.11499999999999999,3.253,12.32,6.2623999999999995,0.5575642000000001,0,0,16,0,False,38.58
2024-02-29,Hall Tabakwaren e.K.,50034610,3202746184,Hall Tabakwaren e.K.,80.0,HALL_Hilden,0.07,1.2530000000000001,5.390000000000001,4.2338000000000005,0.2147642,0,0,7,0,False,34.72
2024-02-29,Hall Tabakwaren e.K.,50034676,3202746186,Hall Tabakwaren e.K.,125.0,HALL_Hilden,0.40499999999999997,7.983,21.29,9.1687,1.3682862,0,1,26,0,False,42.44
2024-02-29,Hermann Düsing Tabakwaren,50035374,3202746182,Hermann Düsing Tabakwaren,175.0,Tabacos_AWB Tabakwaren,0.62,23.83,51.59,17.7578,4.084462,0,0,67,0,False,57.88
2024-02-29,Huissel Tabak GmbH,50034577,3202746195,Huissel Tabak GmbH,10.0,Nein,6.27,216.35500000000002,40.64,23.529600000000002,37.083247,0,32,0,0,False,48.23
2024-02-29,Lekkerland SE,50033853,3202744742,Lekkerland SE,30.0,CDC Nürnberg,2.08,73.008,160.16,49.539199999999994,12.5135712,0,0,208,0,False,34.72
2024-02-29,Lekkerland SE,50033853,3202746205,Lekkerland SE,30.0,CDC Nürnberg,4.5,73.5,31.75,18.9635,12.5979,0,25,0,0,False,34.72
2024-02-29,Lekkerland SE,50034247,3202746181,Lekkerland SE,40.0,CDC Hanover,3.58,141.306,55.85,26.5793,24.2198484,0,27,28,0,False,55.95
2024-02-29,Lekkerland SE,50034446,3202744741,Lekkerland SE,200.0,CDC Nürnberg,1.44,50.544,110.88,35.1136,8.6632416,0,0,144,0,False,75.24
2024-02-29,Lekkerland SE,50034469,3202746204,Lekkerland SE,125.0,CDC Nürnberg,4.52,111.625,30.48,18.3112,19.132525,0,24,0,0,False,102.24
2024-02-29,Lekkerland SE,50034493,3202704524,Lekkerland SE,,CDC Hanover,0.86,54.07,11.43,8.5267,9.267598,0,9,0,0,False,
2024-02-29,Lekkerland SE,50034538,3202722149,Lekkerland SE,200.0,CDC Nürnberg,0.32,11.232,24.64,9.8688,1.9251648,0,0,32,0,False,52.09
2024-02-29,Lekkerland SE,50034754,3202746213,Lekkerland SE,30.0,CDC Hanover,12.780000000000001,474.375,111.76,60.0584,81.307875,0,88,0,0,False,84.89
2024-02-29,Lekkerland SE,50034799,3202724349,Lekkerland SE,10.0,CDC Hanover,2.42,74.304,16.51,11.1359,12.735705600000001,0,13,0,0,False,32.79
2024-02-29,Lekkerland SE,50035002,3202744740,Lekkerland SE,70.0,CDC Nürnberg,1.28,44.928,98.56,31.507199999999997,7.7006592,0,0,128,0,False,40.51
2024-02-29,MIK Technology GmbH / Vape4Me,53602342,3202704528,Unbekannt,,Nein,0.1,3.51,7.7,4.91,0.601614,0,0,10,0,True,
2024-02-29,Max Luening GmbH + Co KG,50033736,3202746185,Max Luening GmbH + Co KG,50.0,Nein,0.72,26.880000000000003,3.81,4.6129,4.607232000000001,0,3,0,0,False,30.86
2024-02-29,Metro C&C Markt GmbH,50034251,3202746206,Metro C&C Markt GmbH,100.0,Nein,0.14500000000000002,3.11,11.55,6.037,0.5330539999999999,0,0,15,0,False,38.58
2024-02-29,Metro C&C Markt GmbH,50034702,3202746208,Metro C&C Markt GmbH,100.0,Nein,0.01,0.351,0.77,2.8814,0.0601614,0,0,1,0,False,38.58
2024-02-29,Metro C&C Markt GmbH,50034929,3202746198,Metro C&C Markt GmbH,50.0,Nein,0.05,0.967,3.85,3.7830000000000004,0.1657438,0,0,5,0,False,27.0
2024-02-29,Metro C&C Markt GmbH,50034967,3202746201,Metro C&C Markt GmbH,90.0,Nein,0.02,0.852,1.54,3.1068000000000002,0.1460328,0,0,2,0,False,36.65
2024-02-29,Meyer Tabakwaren GmbH,50035358,3202746210,Meyer Tabakwaren GmbH,40.0,Tabacos_AWB Tabakwaren,0.11,3.6239999999999997,10.01,5.5862,0.6211536,0,0,13,0,False,27.0
2024-02-29,Ostermeier GmbH & Co. KG,50034157,3202746189,Ostermeier,70.0,Tabacos_AWB Tabakwaren,0.7949999999999999,19.1,7.390000000000001,5.9414,3.27374,0,4,3,0,False,34.72
2024-02-29,Peter Bräsch,50034026,3202724348,Peter Bräsch,150.0,Nein,0.42,15.870999999999999,33.11,12.3482,2.7202894,0,0,43,0,False,50.16
2024-02-29,REWE Markt GmbH Trockensortiment,50035226,3202746203,REWE Lager 071,40.0,Nein,1.26,35.89,7.62,6.5698,6.151546000000001,0,6,0,0,False,30.86
2024-02-29,Tabacon Oberbayern,50034764,3202746192,Tabacon Oberbayern,40.0,Nein,1.46,43.604,15.24,10.4836,7.4737256,0,12,0,0,False,30.86
2024-02-29,Tabacon Oberbayern,50034764,3202746209,Tabacon Oberbayern,40.0,Nein,5.58,159.674,50.8,28.748,27.3681236,0,40,0,0,False,55.95
2024-02-29,Tabacon Tabakwaren,50033751,3202746188,Tabacon Tabakwaren GmbH & Co. KG NL Berlin,20.0,Nein,0.82,28.58,25.1,11.1256,4.898612,0,4,26,0,False,27.0
2024-02-29,Tabacon Tabakwaren GmbH & Co.KG,50033830,3202746207,Tabacon Tabakwaren GmbH & Co.KG,175.0,Nein,0.7,38.058,15.05,9.025300000000001,6.5231412,0,7,8,0,False,61.73
2024-02-29,Tabak Team Vertriebs GmbH & Co. KG,50033822,3202746196,Tabak-Team Vertriebs OHG,90.0,Tabacos_AWB Tabakwaren,3.04,77.416,138.48,45.7177,13.2691024,0,9,165,0,False,54.02
2024-02-29,Tabakwaren Union GmbH&CO.KG,50034705,3202746180,Tabakwaren Union GmbH&CO.KG,125.0,Nein,0.42,11.9,2.54,3.9606000000000003,2.0396600000000005,0,2,0,0,False,44.37
2024-02-29,Uwe Siems GmbH,50034116,3202746202,Uwe Siems GmbH,50.0,Nein,0.005,0.234,0.77,2.8814,0.0401076,0,0,1,0,False,27.0
2024-02-29,Voss GmbH & Co,50033887,3202746197,Voss GmbH & Co,200.0,Nein,0.015,1.32,2.31,3.3322000000000003,0.226248,0,0,3,0,False,48.23
2024-02-29,Voss GmbH & Co,50033887,3202746200,Voss GmbH & Co,200.0,Nein,0.21500000000000002,7.655000000000001,29.26,11.2212,1.312067,0,0,38,0,False,48.23
2024-02-29,Wenko-Team Service GmbH,50034399,3202746211,Wenko-Team Service GmbH,60.0,Nein,9.68,368.434,69.28,34.1576,63.149587600000004,0,40,24,0,False,92.61
2024-02-29,Willi Weber GmbH & Co.KG,50034904,3202746193,Willi Weber GmbH & Co.KG,60.0,Nein,2.18,47.754000000000005,21.67,12.0853,8.1850356,0,11,10,0,False,36.65
2024-02-29,Wolf Tabakwaren e.K.,50034839,3202704525,Wolf Tabakwaren e.K.,175.0,Tabacos_AWB Tabakwaren,0.01,0.88,1.54,3.1068000000000002,0.150832,0,0,2,0,False,48.23
2024-03-01,AWB Tabakwaren-Großeinkauf GmbH,50033932,3202747816,AWB Tabakwaren-Großeinkauf GmbH,20.0,Tabacos_AWB Tabakwaren,0.315,7.223,25.41,10.094199999999999,1.2380221999999999,0,0,33,0,False,27.0
2024-03-01,Agentur Drei D - T&T EH Geschäft,50034477,3202747827,Unbekannt,,Nein,0.1,3.51,7.7,4.91,0.601614,0,0,10,0,True,
2024-03-01,Dietz GmbH,50034284,3202747820,Dietz GmbH,90.0,Tabacos_AWB Tabakwaren,1.35,36.875,59.75,21.2686,6.320375,0,4,71,0,False,46.3
2024-03-01,EHG Lager Vallhun,53602342,3202747805,Unbekannt,,Nein,1.7999999999999998,72.17500000000001,10.16,7.8744000000000005,12.370795000000001,0,8,0,0,True,
2024-03-01,EX-Trade GmbH & Co. KG,53608040,3202747821,EX-Trade GmbH  & Co. KG,,Nein,0.3,10.53,23.1,9.418,1.8048419999999998,0,0,30,0,False,
2024-03-01,Edeka Foodservice Stiftung & Co. KG,50034244,3202747807,EDEKA Foodservice,20.0,Nein,3.59,143.614,91.47,32.7982,24.615439600000002,0,12,99,0,False,52.09
2024-03-01,Edeka Foodservice Stiftung & Co. KG,56230657,3202747804,Edeka Foodservice Stiftung & Co. KG,200.0,Nein,0.85,30.884999999999998,65.45,21.814999999999998,5.293689,0,0,85,0,False,61.73
2024-03-01,Edeka Foodservice Stiftung & Co. KG,56230657,3202747806,Edeka Foodservice Stiftung & Co. KG,200.0,Nein,0.29,11.754,22.330000000000002,9.192599999999999,2.0146356,0,0,29,0,False,52.09
2024-03-01,F. Steinhaus GmbH & Co. KG,50033780,3202747790,F. Steinhaus GmbH & Co. KG,30.0,Tabacos_AWB Tabakwaren,0.15,5.705,12.32,6.2623999999999995,0.977837,0,0,16,0,False,27.0
2024-03-01,Hall Tabakwaren KG,50035108,3202747822,Hall Tabakwaren KG,200.0,HALL_Hilden,0.14,3.734,10.780000000000001,5.8116,0.6400076,0,0,14,0,False,48.23
2024-03-01,Hall Tabakwaren KG,50115360,3202747819,Hall Tabakwaren KG,125.0,HALL_Hilden,0.61,10.495,21.79,9.595600000000001,1.7988430000000002,0,2,25,0,False,44.37
2024-03-01,Hall Tabakwaren e.K.,50033791,3202747809,Hall Tabakwaren e.K.,10.0,HALL_Hilden,0.24,8.96,1.27,3.3083,1.5357440000000002,0,1,0,0,False,27.0
2024-03-01,Hall Tabakwaren e.K.,50033966,3202747824,Hall Tabakwaren e.K.,50.0,HALL_Hilden,0.6699999999999999,11.309,13.82,7.5431,1.9383626,0,3,13,0,False,28.93
2024-03-01,Hall Tabakwaren e.K.,50034410,3202747797,Hall Tabakwaren e.K.,100.0,HALL_Hilden,0.075,2.178,6.93,4.6846,0.3733092,0,0,9,0,False,38.58
2024-03-01,Hall Tabakwaren e.K.,50034610,3202747812,Hall Tabakwaren e.K.,80.0,HALL_Hilden,0.08,1.144,6.16,4.4592,0.19608159999999997,0,0,8,0,False,34.72
2024-03-01,Hall Tabakwaren e.K.,50034676,3202747795,Hall Tabakwaren e.K.,125.0,HALL_Hilden,0.455,15.228,32.84,12.5497,2.6100792,0,1,41,0,False,44.37
2024-03-01,Hall Tabakwaren e.K.,50035405,3202747748,Hall Tabakwaren e.K.,10.0,HALL_Hilden,1.42,81.314,19.05,12.4405,13.9372196,0,15,0,0,False,32.79
2024-03-01,Hinrich Wolters GmbH,50033965,3202747813,Hinrich Wolters GmbH,150.0,Nein,3.6399999999999997,93.622,25.4,15.702,16.046810800000003,0,20,0,0,False,73.31
2024-03-01,Makrotrading GmbH,53602342,3202747828,Unbekannt,,Nein,0.8,19.078000000000003,64.41,21.7911,3.2699692000000002,0,1,82,0,True,
2024-03-01,Matthäus Koch GmbH,50034534,3202747796,Matthäus Koch GmbH,90.0,Nein,0.05,2.13,3.85,3.7830000000000004,0.36508199999999996,0,0,5,0,False,36.65
2024-03-01,Metro C&C Markt GmbH,50034248,3202747743,Metro C&C Markt GmbH,80.0,Nein,0.04,1.456,3.85,3.7829999999999995,0.24955839999999999,0,0,5,0,False,34.72
2024-03-01,Metro C&C Markt GmbH,50034286,3202747808,Metro C&C Markt GmbH,20.0,Nein,0.21000000000000002,8.870999999999999,16.17,7.3894,1.5204893999999998,0,0,21,0,False,27.0
2024-03-01,Metro C&C Markt GmbH,50034473,3202747823,Metro C&C Markt GmbH,20.0,Nein,0.2,8.52,15.4,7.164,1.4603279999999998,0,0,20,0,False,27.0
2024-03-01,Metro C&C Markt GmbH,50034507,3202747810,Metro C&C Markt GmbH,125.0,Nein,0.98,34.397999999999996,75.46000000000001,24.7452,5.8958172,0,0,98,0,False,52.09
2024-03-01,Metro C&C Markt GmbH,50034539,3202747803,Metro C&C Markt GmbH,50.0,Nein,0.03,0.807,2.31,3.3322000000000003,0.1383198,0,0,3,0,False,27.0
2024-03-01,Metro C&C Markt GmbH,50035254,3202747744,Metro C&C Markt GmbH,100.0,Nein,0.01,0.426,0.77,2.8814,0.0730164,0,0,1,0,False,38.58
2024-03-01,Metro Gastro Hannover,50033798,3202747814,Metro Gastro,10.0,Nein,0.02,0.702,1.54,3.1068000000000002,0.1203228,0,0,2,0,False,27.0
2024-03-01,Meyer Tabakwaren GmbH,50035358,3202747815,Meyer Tabakwaren GmbH,40.0,Tabacos_AWB Tabakwaren,0.18,6.647,15.4,7.164,1.1392958,0,0,20,0,False,27.0
2024-03-01,Ostermeier GmbH & Co. KG,50034157,3202747793,Ostermeier,70.0,Tabacos_AWB Tabakwaren,2.6399999999999997,109.405,19.05,12.4405,18.752017000000002,0,15,0,0,False,75.24
2024-03-01,Ostermeier GmbH & Co. KG,50034157,3202747799,Ostermeier,70.0,Tabacos_AWB Tabakwaren,1.09,48.589,21.94,11.883799999999999,8.3281546,0,10,12,0,False,40.51
2024-03-01,Peter Cames GmbH & Co. KG,50033871,3202747749,Peter Cames GmbH & Co. KG,40.0,Nein,0.155,5.406,13.86,6.7132,0.9265883999999999,0,0,18,0,False,27.0
2024-03-01,REWE Markt GmbH Trockensortiment,50034655,3202747798,REWE Lager 082,40.0,Nein,1.56,50.870000000000005,8.89,7.222099999999999,8.719118000000002,0,7,0,0,False,34.72
2024-03-01,Stefan Proskurnin,50034787,3202747741,Stefan Proskurnin,100.0,Nein,0.42,15.074,36.96,13.4752,2.5836836,0,0,48,0,False,40.51
2024-03-01,Tabacon Tabakwaren,50033751,3202747802,Tabacon Tabakwaren GmbH & Co. KG NL Berlin,20.0,Nein,1.95,52.88,12.7,9.178999999999998,9.063632000000002,0,10,0,0,False,34.72
2024-03-01,Tabacon Tabakwaren,50033910,3202747791,Tabacon Tabakwaren GmbH & Co. KG,,Nein,7.069999999999999,231.507,56.27,28.666,39.68029980000001,0,34,17,0,False,
2024-03-01,Tabacon Tabakwaren,50033910,3202747794,Tabacon Tabakwaren GmbH & Co. KG,,Nein,1.8499999999999999,64.04,17.86,10.1284,10.976456,0,8,10,0,False,
2024-03-01,Tabacon Tabakwaren,50033910,3202747801,Tabacon Tabakwaren GmbH & Co. KG,,Nein,0.36,19.838,16.13,8.2193,3.4002332,0,3,16,0,False,
2024-03-01,Tabakwaren Union Barkow GmbH,50034190,3202747742,Tabakwaren Union Barkow GmbH,40.0,Nein,6.955,188.472,71.9,33.8024,32.3041008,0,36,34,0,False,55.95
2024-03-01,Tobacco Candy World,50034909,3202747800,Tobacco Candy World Handels GmbH,125.0,Tabacos_AWB Tabakwaren,0.355,8.693999999999999,29.26,11.2212,1.4901516,0,0,38,0,False,42.44
2024-03-01,Transgourmet DE GmbH & Co. OHG,50033813,3202747792,Transgourmet DE,70.0,Nein,0.33,12.274999999999999,25.41,10.0942,2.103935,0,0,33,0,False,34.72
2024-03-01,Willbold GmbH,50034033,3202747747,Willbold GmbH,125.0,Tabacos_AWB Tabakwaren,0.1,1.9340000000000002,7.7,4.91,0.3314876,0,0,10,0,False,42.44
2024-03-01,Willi Weber GmbH & Co.KG,50034904,3202747746,Willi Weber GmbH & Co.KG,60.0,Nein,2.01,96.76700000000001,26.75,14.694499999999998,16.5858638,0,15,10,0,False,40.51
2024-03-01,Zigaretten Glasschroeder,50034483,3202747818,Zigaretten Glasschroeder,125.0,Tabacos_AWB Tabakwaren,0.8650000000000001,31.476999999999997,69.3,22.942,5.3951578,0,0,90,0,False,52.09
2024-03-01,muellertobacco e.K.,50034059,3202747745,muellertobacco e.K.,125.0,Nein,0.65,24.101,30.26,12.075,4.1309114,0,2,36,0,False,48.23
2024-03-01,muellertobacco e.K.,50034059,3202747817,muellertobacco e.K.,125.0,Nein,0.9900000000000001,17.031,51.05,18.1608,2.9191133999999996,0,2,63,0,False,44.37
2024-03-01,muellertobacco e.K.,50034059,3202747825,muellertobacco e.K.,125.0,Nein,0.33999999999999997,12.47,8.97,5.5623000000000005,2.1373580000000003,0,1,10,0,False,44.37
2024-03-01,tobaccoland Automatenges.mbH&Co.KG,50035004,3202747811,tobaccoland Automatenges.mbH&Co.KG,40.0,Nein,0.13,4.563,10.01,5.5862,0.7820982,0,0,13,0,False,27.0
2024-03-04,Agentur Drei D - T&T EH Geschäft,50034477,3202748974,Unbekannt,,Nein,2.8,104.59,43.5,18.195,17.926726000000002,0,10,40,0,True,
2024-03-04,Bartels-Langness,50034623,3202748966,Bartels-Langness Handels-GmbH & Co. KG,80.0,Nein,2.53,89.15,15.24,10.4836,15.28031,0,12,0,0,False,50.16
2024-03-04,Bela Handels-GmbH & Co. KG,50136835,3202748964,Bela Handels-GmbH & Co. KG,200.0,Nein,0.24,8.96,1.27,3.3083,1.5357440000000002,0,1,0,0,False,48.23
2024-03-04,Bernhard Hagemann GmbH & Co,50033960,3202748956,Bernhard Hagemann GmbH & Co,150.0,Nein,0.545,9.858,43.89,15.5038,1.6896611999999998,0,0,57,0,False,46.3
2024-03-04,Carl Domsky GmbH & Co.KG,50035036,3202748954,Carl Domsky GmbH & Co.KG,200.0,Tabacos_AWB Tabakwaren,1.74,60.174,126.78,40.0485,10.3138236,0,1,163,0,False,75.24
2024-03-04,EDEKA Handelsges. Südwest GmbH,54067714,3202748965,LAGER Trockensortiment,125.0,Nein,0.48,17.92,2.54,3.9606000000000003,3.0714880000000004,0,2,0,0,False,44.37
2024-03-04,EDEKA Handelsgesellscha,50594103,3202748980,EDEKA Handelsgesellscha,125.0,Nein,1.32,54.255,7.62,6.5698,9.299307,0,6,0,0,False,63.66
2024-03-04,Edeka HG Südbayern mbH,50035393,3202748958,Edeka HG Südbayern mbH,100.0,Nein,6.12,243.97500000000002,34.29,20.2681,41.817315,0,27,0,0,False,94.54
2024-03-04,Hall Tabakwaren e.K.,50034410,3202712249,Hall Tabakwaren e.K.,100.0,HALL_Hilden,0.2,9.125,1.27,3.3083,1.564025,0,1,0,0,False,38.58
2024-03-04,Hall Tabakwaren e.K.,50034676,3202748951,Hall Tabakwaren e.K.,125.0,HALL_Hilden,0.45,19.695,32.84,12.5497,3.3757230000000003,0,1,41,0,False,44.37
2024-03-04,Huissel Tabak GmbH,50034577,3202748957,Huissel Tabak GmbH,10.0,Nein,0.25,22.284,10.24,6.2146,3.8194776000000004,0,2,10,0,False,27.0
2024-03-04,Huissel Tabak GmbH,50034577,3202748963,Huissel Tabak GmbH,10.0,Nein,3.8200000000000003,132.9,26.67,16.354300000000002,22.77906,0,21,0,0,False,48.23
2024-03-04,Lekkerland SE,50033853,3202748971,Lekkerland SE,30.0,CDC Nürnberg,5.609999999999999,165.74099999999999,45.72,26.1388,28.408007400000002,0,36,0,0,False,54.02
2024-03-04,Lekkerland SE,50034247,3202748969,Lekkerland SE,40.0,CDC Hanover,3.9,73.78,26.67,16.3543,12.645892000000002,0,21,0,0,False,34.72
2024-03-04,Lekkerland SE,50034446,3202748968,Lekkerland SE,200.0,CDC Nürnberg,6.359999999999999,169.90200000000002,41.91,24.1819,29.121202800000002,0,33,0,0,False,125.4
2024-03-04,Lekkerland SE,50034754,3202748979,Lekkerland SE,30.0,CDC Hanover,14.62,498.193,116.84,62.6676,85.3902802,0,92,0,0,False,84.89
2024-03-04,Lekkerland SE,50034799,3202748973,Lekkerland SE,10.0,CDC Hanover,1.88,56.725,11.43,8.5267,9.722665000000001,0,9,0,0,False,32.79
2024-03-04,Lekkerland SE,50035002,3202748978,Lekkerland SE,70.0,CDC Nürnberg,7.37,225.546,55.88,31.3572,38.6585844,0,44,0,0,False,75.24
2024-03-04,Lekkerland SE,50035331,3202748970,Lekkerland SE,80.0,CDC Hanover,4.26,132.46,32.56,18.359,22.703644,0,22,6,0,False,81.03
2024-03-04,Max Luening GmbH + Co KG,50033736,3202748982,Max Luening GmbH + Co KG,50.0,Nein,2.78,101.66500000000002,15.239999999999998,10.4836,17.425381,0,12,0,0,False,61.73
