;PlannedDate;Picks Karton;Picks Stangen;Picks Paletten;PickDurationMinutes_Karton;PickDurationSeconds_Karton;PickDurationMinutes_Stangen;PickDurationSeconds_Stangen;PickDurationMinutes_Palette;PickDurationSeconds_Palette;PickDurationMinutes_Other;PicksPerMinute_Karton;PicksPerSeconds_Karton;PicksPerMinute_Palette;PicksPerSeconds_Palette;PicksPerMinute_Stangen;PicksPerSeconds_Stangen
20;2022-09-30 00:00:00+00:00;2379.0;647.0;70.0;1388.0166666666667;83281.0;246.81666666666666;14809.0;221.5;13290.0;0.0;1.7139563645969669;0.028565939409949448;0.3160270880361174;0.005267118133935289;2.621378891214802;0.043689648186913364
21;2022-10-04 00:00:00+00:00;1359.0;678.0;39.0;1363.4833333333333;81809.0;363.2;21792.0;154.85;9291.0;0.0;0.9967118532190835;0.01661186422031806;0.2518566354536648;0.004197610590894414;1.866740088105727;0.031112334801762113
22;2022-10-05 00:00:00+00:00;1521.0;951.0;79.0;1214.4333333333334;72866.0;493.06666666666666;29584.0;273.93333333333334;16436.0;0.0;1.2524359783712569;0.02087393297285428;0.28839133609150647;0.004806522268191774;1.928745267712277;0.03214575446187128
23;2022-10-06 00:00:00+00:00;1078.0;402.0;21.0;861.2;51672.0;212.03333333333333;12722.0;49.33333333333333;2960.0;0.0;1.2517417556897352;0.02086236259482892;0.4256756756756757;0.007094594594594595;1.8959283131583085;0.031598805219305144
24;2022-10-07 00:00:00+00:00;1187.0;623.0;66.0;1229.5833333333333;73775.0;265.8;15948.0;84.31666666666666;5059.0;19.916666666666664;0.9653676719756016;0.01608946119959336;0.7827633919746986;0.013046056532911642;2.343867569601204;0.039064459493353396
25;2022-10-10 00:00:00+00:00;1710.0;1093.0;122.0;1577.4166666666667;94645.0;592.35;35541.0;244.03333333333333;14642.0;27.116666666666667;1.0840509271488192;0.01806751545248032;0.4999317033192187;0.008332195055320311;1.8451928758335443;0.03075321459722574
26;2022-10-11 00:00:00+00:00;1253.0;830.0;60.0;1277.3666666666668;76642.0;398.23333333333335;23894.0;138.53333333333333;8312.0;18.03333333333333;0.9809242973826361;0.0163487382897106;0.4331087584215592;0.007218479307025986;2.084205239809157;0.03473675399681928
27;2022-10-12 00:00:00+00:00;1142.0;413.0;89.0;1217.5;73050.0;255.18333333333334;15311.0;165.6;9936.0;13.516666666666666;0.9379876796714579;0.0156331279945243;0.5374396135265701;0.0089573268921095;1.6184442557638299;0.026974070929397166
28;2022-10-13 00:00:00+00:00;996.0;334.0;78.0;889.3833333333333;53363.0;183.4;11004.0;107.13333333333333;6428.0;21.666666666666668;1.1198770683807133;0.01866461780634522;0.7280647168637213;0.012134411947728687;1.8211559432933477;0.030352599054889132
29;2022-10-14 00:00:00+00:00;1465.0;557.0;30.0;1386.3833333333332;83183.0;312.06666666666666;18724.0;197.61666666666667;11857.0;0.0;1.0567062981618842;0.0176117716360314;0.1518090579404571;0.0025301509656742854;1.784875026703696;0.029747917111728264
30;2022-10-17 00:00:00+00:00;1680.0;201.0;49.0;1414.5333333333333;84872.0;137.11666666666667;8227.0;158.53333333333333;9512.0;0.0;1.1876708455085305;0.01979451409180884;0.3090832632464256;0.00515138772077376;1.465904947125319;0.024431749118755317
31;2022-10-18 00:00:00+00:00;1614.0;1039.0;35.0;1428.3333333333333;85700.0;567.1166666666667;34027.0;170.8;10248.0;0.0;1.1299883313885648;0.01883313885647608;0.20491803278688522;0.0034153005464480873;1.8320745290504599;0.030534575484174334
32;2022-10-19 00:00:00+00:00;1560.0;464.0;54.0;1404.8833333333332;84293.0;284.4;17064.0;190.35;11421.0;24.35;1.1104124897678338;0.018506874829463893;0.28368794326241137;0.004728132387706856;1.6315049226441634;0.02719174871073605
33;2022-10-20 00:00:00+00:00;1041.0;116.0;41.0;790.4;47424.0;84.46666666666667;5068.0;69.3;4158.0;0.55;1.3170546558704455;0.02195091093117409;0.5916305916305916;0.009860509860509861;1.3733228097868981;0.022888713496448304
34;2022-10-21 00:00:00+00:00;1693.0;638.0;27.0;1476.9833333333333;88619.0;418.33333333333337;25100.0;175.55;10533.0;0.0;1.146255317708392;0.019104255295139868;0.15380233551694672;0.002563372258615779;1.5250996015936253;0.025418326693227092
35;2022-10-24 00:00:00+00:00;1473.0;146.0;44.0;1383.3666666666668;83002.0;73.21666666666667;4393.0;182.88333333333333;10973.0;0.0;1.064793619430857;0.017746560323847617;0.24059054041738814;0.004009842340289802;1.9940814932847712;0.03323469155474619
36;2022-10-25 00:00:00+00:00;1774.0;1259.0;36.0;1594.7666666666667;95686.0;658.5666666666667;39514.0;134.53333333333333;8072.0;0.0;1.1123884371799428;0.01853980728633238;0.267591674925669;0.0044598612487611496;1.9117274889912435;0.031862124816520725
37;2022-10-26 00:00:00+00:00;2304.0;533.0;67.0;1948.2;116892.0;462.98333333333335;27779.0;207.01666666666665;12421.0;6.066666666666666;1.1826301201108715;0.01971050200184786;0.32364543917558974;0.005394090652926496;1.15122934590878;0.019187155765146333
38;2022-10-27 00:00:00+00:00;876.0;352.0;25.0;783.5333333333333;47012.0;336.35;20181.0;89.6;5376.0;0.0;1.1180124223602486;0.018633540372670808;0.27901785714285715;0.004650297619047619;1.0465289133343243;0.017442148555572072
39;2022-10-28 00:00:00+00:00;1778.0;520.0;50.0;1475.3;88518.0;315.2166666666667;18913.0;163.93333333333334;9836.0;0.18333333333333332;1.2051786077407984;0.020086310129013307;0.30500203334688897;0.005083367222448149;1.649658964733252;0.027494316078887537
40;2022-10-31 00:00:00+00:00;1215.0;861.0;21.0;953.3000000000001;57198.0;428.3666666666667;25702.0;96.1;5766.0;0.0;1.274520088114969;0.02124200146858282;0.21852237252861603;0.0036420395421436005;2.0099603143724223;0.0334993385728737
41;2022-11-02 00:00:00+00:00;1276.0;843.0;26.0;841.95;50517.0;390.23333333333335;23414.0;116.06666666666666;6964.0;0.0;1.5155294257378704;0.02525882376229784;0.22400919012062034;0.003733486502010339;2.1602460066626805;0.03600410011104467
42;2022-11-03 00:00:00+00:00;1100.0;285.0;28.0;773.2333333333333;46394.0;173.3;10398.0;98.7;5922.0;0.0;1.422597749709014;0.023709962495150234;0.2836879432624113;0.004728132387706856;1.6445470282746681;0.027409117137911138
43;2022-11-04 00:00:00+00:00;1423.0;618.0;30.0;1000.1333333333333;60008.0;388.0;23280.0;123.95;7437.0;0.0;1.422810291961072;0.023713504866017865;0.24203307785397338;0.004033884630899556;1.592783505154639;0.02654639175257732
44;2022-11-07 00:00:00+00:00;1763.0;348.0;61.0;1217.0;73020.0;135.33333333333334;8120.0;227.13333333333333;13628.0;0.0;1.448644207066557;0.024144070117775952;0.2685647196947461;0.004476078661579102;2.571428571428571;0.04285714285714286
45;2022-11-08 00:00:00+00:00;1408.0;699.0;26.0;1118.65;67119.0;347.4;20844.0;156.3;9378.0;0.0;1.258659991954588;0.020977666532576468;0.16634676903390913;0.0027724461505651524;2.0120898100172715;0.03353483016695452
46;2022-11-09 00:00:00+00:00;1541.0;988.0;50.0;1306.5333333333333;78392.0;604.65;36279.0;202.86666666666667;12172.0;0.0;1.1794570874579038;0.019657618124298396;0.2464673020046007;0.004107788366743345;1.6340031423137353;0.02723338570522892
47;2022-11-10 00:00:00+00:00;840.0;274.0;26.0;664.6;39876.0;158.7;9522.0;70.71666666666667;4243.0;0.0;1.2639181462533855;0.021065302437556426;0.36766438840443083;0.006127739806740514;1.7265280403276624;0.02877546733879437
48;2022-11-11 00:00:00+00:00;1536.0;691.0;40.0;1328.8833333333332;79733.0;352.8666666666667;21172.0;75.05;4503.0;31.433333333333334;1.1558576749902802;0.019264294583171335;0.5329780146568954;0.008882966910948257;1.958246740978651;0.032637445682977516
49;2022-11-14 00:00:00+00:00;1809.0;716.0;87.0;1789.7;107382.0;494.73333333333335;29684.0;278.81666666666666;16729.0;28.68333333333333;1.0107839302676427;0.016846398837794044;0.31203299659274314;0.005200549943212385;1.4472443066972105;0.02412073844495351
50;2022-11-15 00:00:00+00:00;1054.0;521.0;29.0;1316.2;78972.0;286.1333333333333;17168.0;119.03333333333333;7142.0;0.36666666666666664;0.8007901534721167;0.013346502557868612;0.243629235508261;0.004060487258471017;1.820829450139795;0.030347157502329917
51;2022-11-16 00:00:00+00:00;2093.0;652.0;75.0;1685.9333333333334;101156.0;360.59999999999997;21636.0;176.89999999999998;10614.0;7.066666666666666;1.2414488512792123;0.02069081418798687;0.42396834369700404;0.0070661390616167325;1.808097615085968;0.030134960251432797
52;2022-11-17 00:00:00+00:00;798.0;1058.0;63.0;790.6333333333333;47438.0;410.5;24630.0;128.5;7710.0;6.966666666666667;1.009317424849277;0.016821957080821282;0.490272373540856;0.008171206225680934;2.577344701583435;0.04295574502639058
53;2022-11-18 00:00:00+00:00;1566.0;1122.0;26.0;1427.2;85632.0;832.85;49971.0;183.23333333333332;10994.0;0.0;1.0972533632286996;0.01828755605381166;0.14189557940694925;0.002364926323449154;1.3471813651918112;0.022453022753196855
54;2022-11-21 00:00:00+00:00;2430.0;750.0;95.0;2130.8166666666666;127849.0;632.1166666666667;37927.0;234.13333333333333;14048.0;0.0;1.1404078248558847;0.01900679708093141;0.40575170842824604;0.0067625284738041;1.186489835737074;0.0197748305956179
55;2022-11-22 00:00:00+00:00;1793.0;781.0;40.0;1721.4166666666667;103285.0;501.8833333333333;30113.0;101.9;6114.0;0.0;1.041583966694099;0.01735973277823498;0.39254170755642787;0.006542361792607131;1.556138544814532;0.025935642413575533
56;2022-11-23 00:00:00+00:00;1833.0;430.0;42.0;1712.6166666666668;102757.0;264.6333333333333;15878.0;144.91666666666669;8695.0;0.0;1.070292048230291;0.017838200803838182;0.28982173663024724;0.0048303622771707876;1.6248897846076333;0.02708149641012722
57;2022-11-24 00:00:00+00:00;996.0;108.0;57.0;847.5666666666667;50854.0;133.41666666666666;8005.0;106.56666666666666;6394.0;0.0;1.1751288000943878;0.01958548000157313;0.534876446668752;0.0089146074444792;0.8094940662086196;0.01349156777014366
58;2022-11-25 00:00:00+00:00;1735.0;801.0;43.0;1216.7833333333333;73007.0;336.73333333333335;20204.0;122.75;7365.0;0.0;1.4258906680181354;0.023764844466968922;0.35030549898167007;0.0058384249830278345;2.378736883785389;0.03964561472975649
59;2022-11-28 00:00:00+00:00;2499.0;615.0;78.0;2076.116666666667;124567.0;461.7;27702.0;225.98333333333332;13559.0;0.0;1.203689580707571;0.02006149301179285;0.3451581975071908;0.005752636625119847;1.332033788174139;0.02220056313623565
60;2022-11-29 00:00:00+00:00;1859.0;877.0;51.0;1330.0833333333333;79805.0;641.5833333333334;38495.0;204.4;12264.0;0.0;1.397656788421778;0.023294279807029635;0.24951076320939333;0.0041585127201565555;1.3669307702298998;0.022782179503831667
61;2022-11-30 00:00:00+00:00;1663.0;330.0;82.0;1273.1666666666667;76390.0;284.31666666666666;17059.0;264.1166666666667;15847.0;0.0;1.3061919099358554;0.02176986516559759;0.31046885845901434;0.005174480974316905;1.1606776481622605;0.019344627469371007
62;2022-12-01 00:00:00+00:00;1043.0;80.0;47.0;900.4333333333333;54026.0;67.5;4050.0;93.21666666666667;5593.0;0.0;1.1583311738792434;0.019305519564654056;0.5042016806722689;0.008403361344537815;1.1851851851851851;0.019753086419753086
63;2022-12-02 00:00:00+00:00;1901.0;597.0;66.0;1409.7333333333333;84584.0;354.03333333333336;21242.0;94.35;5661.0;0.0;1.3484819824080203;0.02247469970680034;0.699523052464229;0.011658717541070483;1.6862818943602296;0.028104698239337162
64;2022-12-05 00:00:00+00:00;2136.0;278.0;120.0;2235.1666666666665;134110.0;554.15;33249.0;290.4;17424.0;0.6833333333333333;0.9556334352397287;0.015927223920662145;0.4132231404958678;0.006887052341597796;0.5016692231345303;0.00836115371890884
65;2022-12-06 00:00:00+00:00;1525.0;471.0;66.0;1582.6833333333334;94961.0;258.6;15516.0;208.85;12531.0;0.0;0.9635534587883446;0.016059224313139078;0.31601627962652623;0.005266937993775437;1.8213457076566124;0.030355761794276875
66;2022-12-07 00:00:00+00:00;1986.0;943.0;88.0;1683.3;100998.0;667.95;40077.0;250.23333333333335;15014.0;0.0;1.1798253430761005;0.019663755717935008;0.3516717730118556;0.00586119621686426;1.4117823190358558;0.023529705317264265
67;2022-12-08 00:00:00+00:00;1578.0;153.0;91.0;1333.8;80028.0;224.15;13449.0;156.76666666666665;9406.0;0.0;1.1830859199280253;0.019718098665467088;0.5804805443334042;0.00967467573889007;0.682578630381441;0.01137631050635735
68;2022-12-09 00:00:00+00:00;2340.0;989.0;86.0;1915.8;114948.0;732.0666666666666;43924.0;176.25;10575.0;10.0;1.2214218603194489;0.020357031005324145;0.4879432624113475;0.008132387706855792;1.350969857025772;0.022516164283762862
69;2022-12-12 00:00:00+00:00;2841.0;892.0;102.0;2583.4333333333334;155006.0;746.9666666666667;44818.0;364.0;21840.0;0.0;1.0996993664761363;0.018328322774602272;0.2802197802197802;0.00467032967032967;1.1941630594850283;0.019902717658083807
70;2022-12-13 00:00:00+00:00;1963.0;1348.0;45.0;1736.3333333333333;104180.0;624.1833333333333;37451.0;118.15;7089.0;0.0;1.1305432904588213;0.018842388174313687;0.3808717731696995;0.006347862886161659;2.1596219059571173;0.03599369843261862
71;2022-12-14 00:00:00+00:00;2186.0;1058.0;71.0;1922.8166666666666;115369.0;656.6833333333334;39401.0;143.5;8610.0;0.0;1.1368738569286376;0.018947897615477296;0.49477351916376305;0.00824622531939605;1.6111266211517472;0.026852110352529122
72;2022-12-15 00:00:00+00:00;1968.0;52.0;51.0;1520.7833333333333;91247.0;70.31666666666666;4219.0;121.36666666666667;7282.0;0.0;1.2940699420254913;0.021567832367091522;0.4202142268607525;0.0070035704476792094;0.7395117326380659;0.012325195543967766
73;2022-12-16 00:00:00+00:00;2089.0;962.0;57.0;1728.9166666666667;103735.0;614.9666666666667;36898.0;163.56666666666666;9814.0;0.0;1.2082710753361932;0.02013785125560322;0.3484817607499491;0.005808029345832484;1.5643124288579326;0.026071873814298877
74;2022-12-19 00:00:00+00:00;1941.0;626.0;68.0;1731.6833333333334;103901.0;507.3;30438.0;219.56666666666666;13174.0;0.0;1.1208746787807624;0.018681244646346042;0.30970092606649463;0.005161682101108243;1.2339838359944806;0.020566397266574676
75;2022-12-20 00:00:00+00:00;1645.0;696.0;39.0;1181.15;70869.0;364.6333333333333;21878.0;216.3;12978.0;0.0;1.3927104940100747;0.023211841566834583;0.18030513176144244;0.003005085529357374;1.908766797696316;0.03181277996160527
76;2022-12-21 00:00:00+00:00;1139.0;919.0;58.0;1072.05;64323.0;670.4166666666666;40225.0;210.01666666666665;12601.0;1.1166666666666667;1.06245044540833;0.017707507423472164;0.27616855805094837;0.004602809300849139;1.370789310130516;0.022846488502175265
77;2022-12-22 00:00:00+00:00;1126.0;116.0;27.0;584.95;35097.0;119.81666666666666;7189.0;68.58333333333334;4115.0;0.0;1.9249508505000426;0.032082514175000715;0.39368165249088694;0.006561360874848116;0.9681457782723606;0.01613576297120601
78;2022-12-23 00:00:00+00:00;1600.0;781.0;38.0;1262.6833333333334;75761.0;507.1166666666667;30427.0;109.06666666666666;6544.0;0.0;1.2671427251488232;0.021119045419147053;0.3484107579462103;0.005806845965770171;1.5400795346238538;0.025667992243730897
79;2022-12-27 00:00:00+00:00;1122.0;866.0;18.0;901.0333333333333;54062.0;484.9166666666667;29095.0;98.81666666666666;5929.0;0.0;1.2452369501683254;0.020753949169472086;0.1821555068308315;0.0030359251138471917;1.7858738614882281;0.02976456435813714
80;2022-12-28 00:00:00+00:00;1051.0;518.0;31.0;826.25;49575.0;383.1333333333333;22988.0;97.95;5877.0;0.0;1.2720121028744327;0.021200201714573878;0.3164880040837162;0.005274800068061937;1.3520097442143728;0.02253349573690621
81;2022-12-29 00:00:00+00:00;804.0;74.0;23.0;351.4666666666667;21088.0;101.28333333333333;6077.0;40.55;2433.0;0.0;2.2875569044006068;0.03812594840667678;0.5672009864364982;0.009453349773941636;0.7306236629916077;0.012177061049860128
82;2022-12-30 00:00:00+00:00;1136.0;848.0;48.0;699.2166666666667;41953.0;454.0;27240.0;78.71666666666667;4723.0;11.516666666666666;1.6246752318070221;0.027077920530117035;0.6097819182722846;0.010163031971204743;1.86784140969163;0.031130690161527166
83;2023-01-02 00:00:00+00:00;1380.0;176.0;86.0;1036.5833333333333;62195.0;230.61666666666667;13837.0;133.1;7986.0;7.249999999999999;1.3312967280328;0.02218827880054667;0.6461307287753569;0.01076884547958928;0.7631712076317121;0.012719520127195202
84;2023-01-03 00:00:00+00:00;1157.0;742.0;43.0;765.7666666666667;45946.0;478.3333333333333;28700.0;75.8;4548.0;8.5;1.5109041048187002;0.02518173508031167;0.5672823218997362;0.009454705364995602;1.551219512195122;0.025853658536585365
85;2023-01-04 00:00:00+00:00;739.0;879.0;53.0;473.0;28380.0;424.76666666666665;25486.0;89.51666666666667;5371.0;7.183333333333334;1.562367864693446;0.026039464411557436;0.5920685161050084;0.00986780860175014;2.0693714196029194;0.034489523660048656
86;2023-01-05 00:00:00+00:00;1147.0;272.0;35.0;520.75;31245.0;131.95;7917.0;57.11666666666667;3427.0;0.0;2.202592414786366;0.03670987357977276;0.612780857893201;0.010213014298220018;2.061386888973096;0.0343564481495516
87;2023-01-09 00:00:00+00:00;1326.0;571.0;49.0;820.9166666666666;49255.0;437.15;26229.0;136.86666666666667;8212.0;0.0;1.6152674855344635;0.026921124758907726;0.3580126643935704;0.0059668777398928395;1.3061878073887683;0.021769796789812803
88;2023-01-10 00:00:00+00:00;1120.0;615.0;17.0;707.2333333333333;42434.0;359.45;21567.0;42.233333333333334;2534.0;0.0;1.583635763774332;0.026393929396238865;0.40252565114443567;0.006708760852407261;1.7109472805675339;0.028515788009458896
89;2023-01-11 00:00:00+00:00;960.0;448.0;59.0;619.0666666666666;37144.0;374.48333333333335;22469.0;155.4;9324.0;0.0;1.5507215162610384;0.025845358604350634;0.37966537966537967;0.006327756327756328;1.1963149227825003;0.019938582046375004
90;2023-01-12 00:00:00+00:00;950.0;417.0;26.0;662.4666666666666;39748.0;342.6166666666667;20557.0;32.016666666666666;1921.0;0.0;1.434034416826004;0.02390057361376673;0.8120770432066632;0.01353461738677772;1.2171036629858443;0.02028506104976407
91;2023-01-13 00:00:00+00:00;1339.0;344.0;31.0;635.45;38127.0;330.25;19815.0;42.93333333333334;2576.0;0.0;2.1071681485561413;0.035119469142602354;0.7220496894409937;0.01203416149068323;1.0416351249053748;0.01736058541508958
92;2023-01-16 00:00:00+00:00;2392.0;558.0;95.0;1626.9833333333333;97619.0;425.48333333333335;25529.0;296.48333333333335;17789.0;0.0;1.4702055952222415;0.024503426587037358;0.3204227331496992;0.005340378885828321;1.3114497238434721;0.0218574953973912
93;2023-01-17 00:00:00+00:00;1773.0;956.0;45.0;1060.75;63645.0;406.4;24384.0;142.18333333333334;8531.0;0.0;1.6714588734386047;0.027857647890643412;0.31649279099753835;0.0052748798499589735;2.3523622047244097;0.039206036745406826
94;2023-01-18 00:00:00+00:00;1680.0;531.0;51.0;1141.4333333333334;68486.0;446.7;26802.0;174.4;10464.0;0.0;1.4718336594340449;0.024530560990567416;0.29243119266055045;0.004873853211009175;1.1887172599059772;0.019811954331766288
95;2023-01-19 00:00:00+00:00;1001.0;205.0;35.0;472.48333333333335;28349.0;119.08333333333334;7145.0;78.51666666666667;4711.0;0.0;2.1185932484390984;0.035309887473984974;0.4457652303120357;0.007429420505200594;1.72148355493352;0.028691392582225334
96;2023-01-20 00:00:00+00:00;1849.0;731.0;51.0;1135.2166666666667;68113.0;439.35;26361.0;81.21666666666667;4873.0;1.7166666666666666;1.6287639657627766;0.027146066096046275;0.6279499281756618;0.01046583213626103;1.6638215545692498;0.027730359242820832
97;2023-01-23 00:00:00+00:00;2290.0;743.0;86.0;1551.6833333333334;93101.0;510.15000000000003;30609.0;257.05;15423.0;25.366666666666667;1.4758165862880097;0.024596943104800165;0.3345652596771056;0.005576087661285094;1.4564343820444967;0.02427390636740828
98;2023-01-24 00:00:00+00:00;1956.0;970.0;48.0;1376.4166666666667;82585.0;500.15;30009.0;127.51666666666667;7651.0;1.3833333333333333;1.4210813101652842;0.023684688502754736;0.3764213828257744;0.006273689713762907;1.9394181745476358;0.032323636242460596
99;2023-01-25 00:00:00+00:00;1936.0;752.0;59.0;1205.9833333333333;72359.0;528.9499999999999;31737.0;114.26666666666667;6856.0;0.0;1.6053289846460013;0.02675548307743335;0.5163360560093349;0.008605600933488914;1.4216844692314965;0.02369474115385827
100;2023-01-26 00:00:00+00:00;961.0;117.0;36.0;580.8666666666667;34852.0;80.03333333333333;4802.0;69.8;4188.0;0.0;1.6544244232755652;0.027573740387926086;0.5157593123209169;0.008595988538681949;1.4618908788004998;0.02436484798000833
101;2023-01-27 00:00:00+00:00;1899.0;377.0;41.0;1247.9666666666667;74878.0;225.4;13524.0;148.83333333333334;8930.0;0.0;1.5216752584203637;0.025361254307006063;0.2754759238521836;0.004591265397536394;1.6725820763087844;0.02787636793847974
102;2023-01-30 00:00:00+00:00;2095.0;517.0;71.0;1254.8166666666666;75289.0;255.7;15342.0;193.08333333333334;11585.0;0.65;1.6695666033550718;0.027826110055917862;0.36771687526974534;0.006128614587829089;2.0219006648416116;0.03369834441402685
103;2023-01-31 00:00:00+00:00;1863.0;877.0;52.0;1278.3833333333334;76703.0;466.85;28011.0;137.83333333333334;8270.0;1.9666666666666666;1.457309362084925;0.024288489368082082;0.37726723095525994;0.006287787182587666;1.8785477133983077;0.03130912855663846
104;2023-02-01 00:00:00+00:00;1604.0;437.0;81.0;1049.2833333333333;62957.0;268.68333333333334;16121.0;219.36666666666667;13162.0;5.083333333333333;1.5286624203821657;0.025477707006369428;0.3692447956237654;0.006154079927062756;1.6264499720860988;0.027107499534768313
105;2023-02-02 00:00:00+00:00;1107.0;87.0;47.0;684.9;41094.0;59.11666666666667;3547.0;102.5;6150.0;1.0;1.616294349540079;0.026938239159001315;0.4585365853658537;0.007642276422764228;1.4716661967860163;0.024527769946433606
106;2023-02-03 00:00:00+00:00;1948.0;170.0;43.0;1274.5833333333333;76475.0;158.0;9480.0;116.39999999999999;6984.0;0.0;1.5283425956194836;0.025472376593658058;0.3694158075601375;0.006156930126002291;1.0759493670886076;0.017932489451476793
