SapOrderNumber,CreatedTimestamp,CreatedBy,UpdatedTimestamp,UpdatedBy,Status,NiceLabelTransmissionState_Status,NiceLabelTransmissionState_TimeStamp,DeliveryDepot,IsReturnDelivery,IsDesAdvNeeded,PlannedDate,UnloadingListIdentifier,AllSSCCLabelsPrinted,IsSSCCLabelPrintingAllowed,PartnerNo,IDocNumberDESADV,Source,IDocNumberSHPORD,QuantityCheckStatus,QuantityCheckTimestamp,OrderHasConflicts,ActualNumberOfPallets,EstimatedNumberOfPallets,DeletedBy,DeletionTime,IsDeleted,CustomerReturnInProgressByClientSince,DeliveryDocumentsConfigurationIdentifier,IsLoadingLaneFixed,LoadingLaneId,Gepackte Paletten,Fertige Paletten,Geschätzte Paletten,VolInThKg,Picks Paletten,Picks Karton,Picks Stangen,KVP,Lieferschein erhalten,Picks Gesamt,PartnerName,PicksFertig,PicksOffen,Picks Karton offen,Picks Paletten offen,Picks Stangen offen,Picks Karton fertig,Picks Paletten fertig,Picks Stangen fertig,Fertiggestellt,Deadline
3202766736,2024-03-15 12:55:10.720207+00:00,Service,2024-03-18 07:05:33.881046+00:00,Christian Hammann,OrderInformationSent,1,2024-03-15 12:55:10.720207+00:00,KNLEJ,False,False,2024-03-18 14:00:00,,True,True,50035470,0000006228003732,SAP,0000006216031381,QuantityCheckOK,2024-03-18 07:02:58.349720+00:00,False,0,0,,,False,,"(NULL,NULL)",True,877.0,0,0,0,0.0,0,0,10,1,2024-03-15 12:55:10.720207+00:00,10,Transgourmet DE,,,,,,0.0,0.0,10.0,2024-03-18 07:02:58.349720+00:00,14:00:00
3202766737,2024-03-15 12:54:49.248548+00:00,Service,2024-03-18 06:50:13.018089+00:00,Marcel Schittenhelm,OrderInformationSent,1,2024-03-15 12:54:49.248546+00:00,KNSTR,False,False,2024-03-18 14:00:00,,True,True,50035357,0000006228005443,SAP,0000006216031385,QuantityCheckOK,2024-03-18 06:47:17.434368+00:00,False,4,2,,,False,,"(NULL,NULL)",True,874.0,4,4,2,0.0,0,125,0,18,2024-03-15 12:54:49.248548+00:00,125,Utz GmbH & Co.KG,,,,,,125.0,0.0,0.0,2024-03-18 06:47:17.434368+00:00,14:00:00
3202766738,2024-03-15 12:55:02.414858+00:00,Service,2024-03-18 06:45:47.090901+00:00,02da76fe-9ee1-48ce-9a55-7c904dc15f1d,SSCCInformationSent,1,2024-03-15 12:55:02.414855+00:00,KNSTR,False,False,2024-03-18 14:00:00,,True,True,52336019,0000006216031392,SAP,0000006216031390,QuantityCheckOK,2024-03-15 14:10:46.573620+00:00,False,2,2,,,False,,"(NULL,NULL)",True,873.0,2,2,2,0.0,2,0,0,2,2024-03-15 12:55:02.414858+00:00,2,LIDL GmbH & Co. KG,,,,,,0.0,2.0,0.0,2024-03-15 14:10:46.573620+00:00,14:00:00
3202766739,2024-03-15 12:55:14.254605+00:00,Service,2024-03-18 08:04:28.870464+00:00,Alexander Bretter,OrderInformationSent,1,2024-03-15 12:55:14.254604+00:00,KNHAJ,False,True,2024-03-18 14:00:00,,True,True,50035037,0000006229080422,SAP,0000006216031394,QuantityCheckOK,2024-03-18 08:03:11.033067+00:00,False,2,3,,,False,,"(NULL,NULL)",True,882.0,2,2,3,0.0,0,56,0,8,2024-03-15 12:55:14.254605+00:00,56,REWE-Zentral AG Hungen,,,,,,56.0,0.0,0.0,2024-03-18 08:03:11.033067+00:00,14:00:00
3202766740,2024-03-15 12:55:18.045295+00:00,Service,2024-03-18 06:45:12.939214+00:00,02da76fe-9ee1-48ce-9a55-7c904dc15f1d,SSCCInformationSent,1,2024-03-15 12:55:18.045293+00:00,KNSTR,False,True,2024-03-18 14:00:00,,True,True,53800381,0000006216031399,SAP,0000006216031397,QuantityCheckOK,2024-03-15 14:10:17.208858+00:00,False,5,6,,,False,,"(NULL,NULL)",True,873.0,5,5,6,0.0,5,0,0,3,2024-03-15 12:55:18.045295+00:00,5,Penny-Markt GmbH,,,,,,0.0,5.0,0.0,2024-03-15 14:10:17.208858+00:00,14:00:00
3202766741,2024-03-15 12:55:29.333490+00:00,Service,2024-03-18 06:41:16.503968+00:00,02da76fe-9ee1-48ce-9a55-7c904dc15f1d,SSCCInformationSent,1,2024-03-15 12:55:29.333489+00:00,KNSTR,False,False,2024-03-18 14:00:00,,True,True,50034598,0000006227979177,SAP,0000006216031400,QuantityCheckOK,2024-03-18 06:13:10.526368+00:00,False,1,1,,,False,,"(NULL,NULL)",True,873.0,1,1,1,0.0,0,27,0,6,2024-03-15 12:55:29.333490+00:00,27,NETTO Marken-Discount AG&CO.KG,,,,,,27.0,0.0,0.0,2024-03-18 06:13:10.526368+00:00,14:00:00
3202766742,2024-03-15 12:55:23.945053+00:00,Service,2024-03-18 07:30:25.235878+00:00,Marcel Schittenhelm,OrderInformationSent,1,2024-03-15 12:55:23.945052+00:00,KNSTR,False,False,2024-03-18 14:00:00,,True,True,50034598,0000006228001055,SAP,0000006216031403,QuantityCheckOK,2024-03-18 07:14:50.228883+00:00,False,1,1,,,False,,"(NULL,NULL)",True,873.0,1,1,1,0.0,0,20,0,1,2024-03-15 12:55:23.945053+00:00,20,NETTO Marken-Discount AG&CO.KG,,,,,,20.0,0.0,0.0,2024-03-18 07:14:50.228883+00:00,14:00:00
3202766743,2024-03-15 12:55:26.411460+00:00,Service,2024-03-18 07:22:57.936698+00:00,Christian Hammann,OrderInformationSent,1,2024-03-15 12:55:26.411459+00:00,KNSTR,False,False,2024-03-18 14:00:00,,True,True,54067714,0000006228012399,SAP,0000006216031406,QuantityCheckOK,2024-03-18 07:20:54.853628+00:00,False,2,1,,,False,,"(NULL,NULL)",True,873.0,2,2,1,0.0,1,6,0,1,2024-03-15 12:55:26.411460+00:00,7,EDEKA Handelsges. Südwest GmbH,,,,,,6.0,1.0,0.0,2024-03-18 07:20:54.853628+00:00,14:00:00
3202766744,2024-03-15 12:55:21.280616+00:00,Service,2024-03-18 06:57:58.829002+00:00,Christian Hammann,OrderInformationSent,1,2024-03-15 12:55:21.280615+00:00,KNLEJ,False,False,2024-03-18 14:00:00,,True,True,50034666,0000006227935086,SAP,0000006216031409,QuantityCheckOK,2024-03-18 06:57:26.354581+00:00,False,2,3,,,False,,"(NULL,NULL)",True,878.0,2,2,3,0.0,1,33,0,1,2024-03-15 12:55:21.280616+00:00,34,EDEKA HG,,,,,,33.0,1.0,0.0,2024-03-18 06:57:26.354581+00:00,14:00:00
3202766745,2024-03-15 12:55:34.484118+00:00,Service,2024-03-18 06:46:44.309214+00:00,02da76fe-9ee1-48ce-9a55-7c904dc15f1d,SSCCInformationSent,1,2024-03-15 12:55:34.484116+00:00,KNLEJ,False,True,2024-03-18 14:00:00,,True,True,50034624,0000006216066105,SAP,0000006216031412,QuantityCheckOK,2024-03-15 14:09:14.607903+00:00,False,0,0,,,False,,"(NULL,NULL)",True,877.0,0,0,0,0.0,0,0,37,12,2024-03-15 12:55:34.484118+00:00,37,Metro C&C Markt GmbH,,,,,,0.0,0.0,37.0,2024-03-15 14:09:14.607903+00:00,14:00:00
3202766746,2024-03-15 12:56:08.408219+00:00,Service,2024-03-18 07:31:20.957689+00:00,Thair Abdulabbas,OrderInformationSent,1,2024-03-15 12:56:08.408217+00:00,KNLEJ,False,False,2024-03-18 14:00:00,,True,True,50033817,0000006227996102,SAP,0000006216031416,QuantityCheckOK,2024-03-18 07:29:28.577023+00:00,False,1,1,,,False,,"(NULL,NULL)",True,877.0,1,1,1,0.0,0,28,2,16,2024-03-15 12:56:08.408219+00:00,30,Wolf Tabakwaren e.K.,,,,,,28.0,0.0,2.0,2024-03-18 07:29:28.577023+00:00,14:00:00
3202766747,2024-03-15 12:55:51.195333+00:00,Service,2024-03-18 06:37:46.463863+00:00,02da76fe-9ee1-48ce-9a55-7c904dc15f1d,SSCCInformationSent,1,2024-03-15 12:55:51.195332+00:00,KNLEJ,False,False,2024-03-18 14:00:00,,True,True,50033829,0000006227987146,SAP,0000006216031419,QuantityCheckOK,2024-03-18 05:35:48.573460+00:00,False,1,1,,,False,,"(NULL,NULL)",True,877.0,1,1,1,0.0,0,9,0,5,2024-03-15 12:55:51.195333+00:00,9,EDEKA C&C Grosshandel GmbH,,,,,,9.0,0.0,0.0,2024-03-18 05:35:48.573460+00:00,14:00:00
3202766748,2024-03-15 12:55:39.227214+00:00,Service,2024-03-18 06:55:34.948392+00:00,Marcel Schittenhelm,OrderInformationSent,1,2024-03-15 12:55:39.227213+00:00,KNLEJ,False,True,2024-03-18 14:00:00,,True,True,50034624,0000006228001708,SAP,0000006216031423,QuantityCheckOK,2024-03-18 06:52:58.853527+00:00,False,0,1,,,False,,"(NULL,NULL)",True,878.0,0,0,1,0.0,0,1,34,7,2024-03-15 12:55:39.227214+00:00,35,Metro C&C Markt GmbH,,,,,,1.0,0.0,34.0,2024-03-18 06:52:58.853527+00:00,14:00:00
3202766749,2024-03-15 12:55:47.885205+00:00,Service,2024-03-18 07:10:47.106987+00:00,Christian Hammann,OrderInformationSent,1,2024-03-15 12:55:47.885204+00:00,KNSTR,False,True,2024-03-18 14:00:00,,True,True,50035107,0000006227995740,SAP,0000006216031426,QuantityCheckOK,2024-03-18 07:09:37.702795+00:00,False,0,0,,,False,,"(NULL,NULL)",True,872.0,0,0,0,0.0,0,1,0,1,2024-03-15 12:55:47.885205+00:00,1,Hall Tabakwaren KG,,,,,,1.0,0.0,0.0,2024-03-18 07:09:37.702795+00:00,14:00:00
3202766750,2024-03-15 12:55:55.283387+00:00,Service,2024-03-18 06:40:37.223540+00:00,02da76fe-9ee1-48ce-9a55-7c904dc15f1d,SSCCInformationSent,1,2024-03-15 12:55:55.283386+00:00,KNLEJ,False,False,2024-03-18 14:00:00,,True,True,50034839,0000006218242814,SAP,0000006216031429,QuantityCheckOK,2024-03-15 19:48:50.074580+00:00,False,1,1,,,False,,"(NULL,NULL)",True,879.0,1,1,1,0.0,0,11,6,8,2024-03-15 12:55:55.283387+00:00,17,Wolf Tabakwaren e.K.,,,,,,11.0,0.0,6.0,2024-03-15 19:48:50.074580+00:00,14:00:00
3202766751,2024-03-15 12:55:43.910602+00:00,Service,2024-03-18 06:56:25.594125+00:00,Thair Abdulabbas,OrderInformationSent,1,2024-03-15 12:55:43.910601+00:00,KNLEJ,False,False,2024-03-18 14:00:00,,True,True,50034666,0000006227961641,SAP,0000006216031432,QuantityCheckOK,2024-03-18 06:52:56.332717+00:00,False,5,5,,,False,,"(NULL,NULL)",True,879.0,5,5,5,0.0,3,45,0,10,2024-03-15 12:55:43.910602+00:00,48,EDEKA HG,,,,,,45.0,3.0,0.0,2024-03-18 06:52:56.332717+00:00,14:00:00
3202766752,2024-03-15 12:56:01.919814+00:00,Service,2024-03-18 06:36:46.024720+00:00,02da76fe-9ee1-48ce-9a55-7c904dc15f1d,SSCCInformationSent,1,2024-03-15 12:56:01.919813+00:00,KNHAJ,False,True,2024-03-18 14:00:00,,True,True,50034190,0000006227987580,SAP,0000006216031435,QuantityCheckOK,2024-03-18 05:45:05.109355+00:00,False,1,1,,,False,,"(NULL,NULL)",True,882.0,1,1,1,0.0,0,13,0,11,2024-03-15 12:56:01.919814+00:00,13,Tabakwaren Union Barkow GmbH,,,,,,13.0,0.0,0.0,2024-03-18 05:45:05.109355+00:00,14:00:00
3202766753,2024-03-15 12:56:17.593557+00:00,Service,2024-03-18 07:12:35.414382+00:00,Marcel Schittenhelm,OrderInformationSent,1,2024-03-15 12:56:17.593555+00:00,KNBFE,False,True,2024-03-18 14:00:00,,True,True,50035405,0000006227935101,SAP,0000006216031439,QuantityCheckOK,2024-03-18 07:09:55.556060+00:00,False,3,3,,,False,,"(NULL,NULL)",True,887.0,3,3,3,0.0,1,62,2,31,2024-03-15 12:56:17.593557+00:00,65,Hall Tabakwaren e.K.,,,,,,62.0,1.0,2.0,2024-03-18 07:09:55.556060+00:00,14:00:00
3202766755,2024-03-15 12:56:25.928253+00:00,Service,2024-03-18 06:35:09.084879+00:00,02da76fe-9ee1-48ce-9a55-7c904dc15f1d,SSCCInformationSent,1,2024-03-15 12:56:25.928252+00:00,KNBFE,False,False,2024-03-18 14:00:00,,True,True,50034452,0000006227878193,SAP,0000006216031448,QuantityCheckOK,2024-03-18 05:44:15.950761+00:00,False,1,2,,,False,,"(NULL,NULL)",True,887.0,1,1,2,0.0,0,28,0,6,2024-03-15 12:56:25.928253+00:00,28,Ermuri Genuss Company e.G.,,,,,,28.0,0.0,0.0,2024-03-18 05:44:15.950761+00:00,14:00:00
3202766757,2024-03-15 12:56:44.737394+00:00,Service,2024-03-18 07:03:27.479959+00:00,02da76fe-9ee1-48ce-9a55-7c904dc15f1d,SSCCInformationSent,1,2024-03-15 12:56:44.737393+00:00,KNHAJ,False,False,2024-03-18 14:00:00,,True,True,50035282,0000006227961610,SAP,0000006216031458,QuantityCheckOK,2024-03-18 06:05:11.177134+00:00,False,1,1,,,False,,"(NULL,NULL)",True,882.0,1,1,1,0.0,0,8,23,10,2024-03-15 12:56:44.737394+00:00,31,Wilhelm List Nachfolger,,,,,,8.0,0.0,23.0,2024-03-18 06:05:11.177134+00:00,14:00:00
3202766758,2024-03-15 12:56:30.912694+00:00,Service,2024-03-18 06:38:12.823963+00:00,02da76fe-9ee1-48ce-9a55-7c904dc15f1d,SSCCInformationSent,1,2024-03-15 12:56:30.912694+00:00,KNSTR,False,False,2024-03-18 14:00:00,,True,True,50035357,0000006227983544,SAP,0000006216031461,QuantityCheckOK,2024-03-18 05:37:05.957907+00:00,False,2,2,,,False,,"(NULL,NULL)",True,872.0,2,2,2,0.0,0,46,0,12,2024-03-15 12:56:30.912694+00:00,46,Utz GmbH & Co.KG,,,,,,46.0,0.0,0.0,2024-03-18 05:37:05.957907+00:00,14:00:00
3202766759,2024-03-15 12:56:49.606139+00:00,Service,2024-03-18 06:37:26.113491+00:00,02da76fe-9ee1-48ce-9a55-7c904dc15f1d,SSCCInformationSent,1,2024-03-15 12:56:49.606138+00:00,KNLEJ,False,False,2024-03-18 14:00:00,,True,True,50034803,0000006227978558,SAP,0000006216031470,QuantityCheckOK,2024-03-18 05:37:30.409256+00:00,False,1,1,,,False,,"(NULL,NULL)",True,879.0,1,1,1,0.0,0,30,0,10,2024-03-15 12:56:49.606139+00:00,30,Hamberger Großmarkt Ost,,,,,,30.0,0.0,0.0,2024-03-18 05:37:30.409256+00:00,14:00:00
3202766760,2024-03-15 12:57:16.987697+00:00,Service,2024-03-18 06:38:42.134570+00:00,02da76fe-9ee1-48ce-9a55-7c904dc15f1d,SSCCInformationSent,1,2024-03-15 12:57:16.987695+00:00,KNSTR,False,False,2024-03-18 14:00:00,,True,True,54067714,0000006218276256,SAP,0000006216031477,QuantityCheckOK,2024-03-15 20:21:10.662032+00:00,False,17,15,,,False,,"(NULL,NULL)",True,873.0,17,17,15,0.0,5,290,0,22,2024-03-15 12:57:16.987697+00:00,295,EDEKA Handelsges. Südwest GmbH,,,,,,290.0,5.0,0.0,2024-03-15 20:21:10.662032+00:00,14:00:00
3202766761,2024-03-15 12:56:56.133917+00:00,Service,2024-03-18 07:02:24.243230+00:00,02da76fe-9ee1-48ce-9a55-7c904dc15f1d,SSCCInformationSent,1,2024-03-15 12:56:56.133916+00:00,KNLEJ,False,True,2024-03-18 14:00:00,,True,True,50034669,0000006227999286,SAP,0000006216031481,QuantityCheckOK,2024-03-18 06:30:53.715597+00:00,False,1,1,,,False,,"(NULL,NULL)",True,877.0,1,1,1,0.0,0,8,31,14,2024-03-15 12:56:56.133917+00:00,39,Metro C&C Markt GmbH,,,,,,8.0,0.0,31.0,2024-03-18 06:30:53.715597+00:00,14:00:00
3202766920,2024-03-15 15:07:39.635548+00:00,Service,2024-03-18 06:41:46.943871+00:00,02da76fe-9ee1-48ce-9a55-7c904dc15f1d,SSCCInformationSent,1,2024-03-15 15:07:39.635547+00:00,KNBFE,False,False,2024-03-18 14:00:00,,True,True,50034452,0000006227961595,SAP,0000006216507246,QuantityCheckOK,2024-03-18 05:59:29.831681+00:00,False,2,2,,,False,,"(NULL,NULL)",True,887.0,2,2,2,0.0,0,41,0,36,2024-03-15 15:07:39.635548+00:00,41,Ermuri Genuss Company e.G.,,,,,,41.0,0.0,0.0,2024-03-18 05:59:29.831681+00:00,14:00:00
3202766921,2024-03-15 15:07:53.563208+00:00,Service,2024-03-18 10:00:09.250188+00:00,Christian Hammann,OrderInformationSent,1,2024-03-15 15:07:53.563206+00:00,KNHAJ,False,True,2024-03-18 14:00:00,,True,True,50033765,0000006229975622,SAP,0000006216507314,QuantityCheckOK,2024-03-18 09:49:50.522343+00:00,False,1,4,,,False,,"(NULL,NULL)",True,882.0,1,1,4,0.0,0,1,136,38,2024-03-15 15:07:53.563208+00:00,137,Metro Gastro,,,,,,1.0,0.0,136.0,2024-03-18 09:49:50.522343+00:00,14:00:00
3202766951,2024-03-18 07:22:17.291573+00:00,Service,2024-03-18 07:54:40.950465+00:00,Christian Hammann,OrderInformationSent,1,2024-03-18 07:22:17.291572+00:00,KNHAJ,False,True,2024-03-18 14:00:00,,True,True,50034754,0000006228013227,SAP,0000006228013224,QuantityCheckOK,2024-03-18 07:54:27.503707+00:00,False,1,1,,,False,,"(NULL,NULL)",True,882.0,1,1,1,0.0,1,0,0,1,2024-03-18 07:22:17.291573+00:00,1,Lekkerland Deutschland GmbH&Co,,,,,,0.0,1.0,0.0,2024-03-18 07:54:27.503707+00:00,14:00:00
